OBJECTID,PARKID2,NAME,CLASS,NPU1,DISTRICT,ADDRESS,GIS_AC,FILE_AC,PARCEL_ID,PARKID,PARKID2_1,FORMERNAME,NEIGHBOR,ZIP,CDP,X_TRLPAV,X_TRLNPAV,COUNTY,ACQ_NOTES,PAVILIONS,PLAYGROUND,PIC_SHEL,PLAYGR_SF,UPARR,FUND_SRC,LWCF,GAZEBO,PICNICTABL,PARKGRILL1,RESTROOMS,PV_PRKSPAC,BALLFIELDS,SOCCER,TENNIS,TRL_TYPE,TRL_NUM,TRL_LEN,TEN_PRAC,BBALL,VOLLEYBALL,POOL,POOLSIZE,GYM,PV_SQ_FT,GZBOSQFT,PARKDRINK,PARKBENCH,PSPACES,RECCEN,ADOPTED,SURV_TYPE,SURV_DATE,SURV_AC,FEATURE,COVBB,DOGPARK,TRACK,NAT,GOLF,OPFIELD,AREA_FIN,FACIL_YN,ACQUIRED,POOLENGTH,BELTLIN,PLSIZYDS,SPLASHYDS,NOTES,RECCTRCLS,RECCTRNM,RECCTRFT2,SPECFAC,COMCTRNAM,COMCTRCLS,SPFACFT2,OWNER,COMCTRFT2,XDLIST,GIS_ISTHER,GIS_WPIN,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
1607,SHPL,Shirley Place Park,G,J,3,60 Shirley Place,1.63,1.63, ,SHPL,, ,Dixie Hills,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,5.66,0,2007-01-20T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{0AC3C0B1-EF74-4C4B-AAC0-344FF1EF84E7},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1608,ARLI,Arlington Circle Beauty Spot,G,J,9,Arlington Circle & South Eugenia Place,0,0.86,14 01750013002,ARLI,, ,Arlington Playlot,30318, ,0,0,FULTON, ,0,1,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,0.86,0,1899-12-30T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{3487F2EC-3778-401D-971B-B1EC7C78DC75},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1609,TACR,Tanyard Creek Park,N,C, 8,"Collier Road and Wlathall Dr., NW",15.6,0,17 0146 LL003,TACR,, ,Collier Hills,30309, ,0,0,FULTON,FROM FULT,0,1,0,2624, , , ,0,3,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0,Creek,0,0,0,0,0,0,14.5,1,1899-12-30T00:00:00.000Z,0,Y,0,0, , , ,0, , , ,0, ,0, ,0,1,{D50CB9BF-A614-45CE-B541-7E47ED0C7C53},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1610,Walk,Walker Park,C,O,5,1401 Memorial Drive,7,,,WALK,,,Edgewood,30317,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2015-06-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,{A77E6A74-DEE5-4426-97F9-6AE9BE186E06},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1611,LOR3,685 Loridans,tr,B,7,685 Loridans,1.56,,,LOR3,,,North Buckhead,30342,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,2016-03-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,{FF4ABCAA-7C9D-46E9-AE2A-8CA336DEAE52},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1612,65CA,650 Canterbury Rd,B,L,7,650 Canterbury Rd,,,,65CA,,,Lindburgh/Morosgo,30324,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,2016-03-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,{657572AB-CF26-4D42-A74E-2BED6989179E},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1613,75 BU,751 Burke Rd NE,tr,B,7,751 Burke Rd,1.5,,,75BU,,,Peachtree Park,30324,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,2016-05-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,{ED034E3D-0C7F-41A1-B225-51DC3E6AC143},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1614,HAVE,Harold Avenue Place,G,N,5,595 Harold Avenue,0,0, ,HAVE,, ,Lake Claire,30307, ,0,0,DEKALB, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,0.52,0,1899-12-30T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0,WSM,0,,0,0,{6EC3C316-0A74-48AA-815F-51FFBD676D77},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1615,FOCO,Four Corners Park,N, V,1,1040 Crew Street SE,4.8,4.8,14 00740007079,FOCO,,Peoplestown Block Park,Peoplestown,30315, ,0,0,FULTON, ,0,1,0,918, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,1, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,4.8,0,1899-12-30T00:00:00.000Z,0,Y,0,0, ,2,Four Corners,3352, , , ,0, ,0, ,0,1,{7ED9BD22-9765-4CC5-A394-94C238344B66},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1616,MGDR,Memorial Drive Greenway,G,W,5,234 Memorial Drive SE,0,1.66,14 00520010015,MGDR,, ,Grant Park,30315, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,1.66,0,2007-09-05T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{039D3A4C-15BD-4905-9DF0-CD4DBAB80677},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1617,CHOS,Chosewood Park,N,Y,1,401 Nolan Street SE,9.12,0, ,CHOS,, ,Chosewood Park,30315,Y,0,0,FULTON, ,0,1,0,3000,Y, ,Y:1980,0,1,4, , ,1, ,1, , , ,y,0,0, ,0, ,0,0,3, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,0,0,15.32,0,1928-01-28T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{D90D46D3-0509-4B57-9CF5-C03740518C13},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1618,BUCK,Charlie Loudermilk Park,G,B,7,Peachtree Rd. at Roswell Rd. NW,0.52408136982,0.7,17 00990004031,BUCK,, ,Buckhead,30305, ,0,0,FULTON,Date gues,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0,1, ,0, , ,,0, ,0,0,0,0,0,0,0.524,1,1977-01-01T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{9BE14B25-1189-4EB6-B722-26A63B84D70D},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1619,PDUN,Little Nancy Creek Park,NP,B,7,3984 Peachtree Dunwoody Road,4.96,,17 00430004033,,,Peachtree Dunwoody Park,North Buckhead,30342,,,,FULTON,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,,2008-01-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,{4074C2DB-10D6-4426-AE29-B8B0F7D44C9F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1621,COCE,Coventry Station CE,NP,R,11,Greenbriar Parkway,,28.32,17 0255 LL019,COCE,,,Greenbriar,30331,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-07T00:00:00.000Z,,,,,,,,,28.32,0,2007-04-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,{13B19F4E-D604-4C84-BD92-2F688D862A78},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1622,WHET,Whetstone Creek Park,NP,D,9,2329 Adams Drive,,2.33,17 023004099,WHET,,,Bolton,,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-24T00:00:00.000Z,,,,,,,,,2.33,,2006-05-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,{D6CDB868-7DFE-494B-90C2-C3C8BE4E53BA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1623,BOWL,Boone and West Lake,N,J,3,0 Joseph E. Boone Boulevard,1.24,1.24,14 01470012026,BOWL,,,Westlake,30314,,,,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0,2013-02-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,{450B528E-C3FD-44C6-9706-739FC0FC56D5},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1624,WARO,Drake Park,G,I,9,Waterford Road,,5.27,14 02400001012,WARO,,Waterford Road,Collier Heights,30331,,,,FULTON,MAY 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,,,,,,,,,,,,,,,,,,,,{AE0C1EC1-C9C8-48B2-A9FB-ABBF4E9B2792},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1625,LOGH,Howard Park,N,C,8,471 Collier Drive NE,,,17 01460002027,,,,Collier Hills,30318,,,,FULTON,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52,,2009-10-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,{2AD7BA9A-C6C9-45A6-82A8-8E0AF0219C26},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1626,MIMS,Rodney Cook Senior Park,C,L,3,Joseph E. Boone and Elm Street,14,,,MIMS,,,Vine City,30314,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,{7358D75F-D640-4C1F-9597-D5745AB2447B},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1627,FANA,North Camp Creek Parkway NP,NP,P,11,3380 Stone Rd SW,59.4,59.4,,FANA,,,South Ben Hill,30331,,1,,FULTON,,,,,,,,,,,,,,,,,PATH FOU,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,,,,,,,,,,,,,,,,,,,,{22122530-82C8-4E60-9C64-E5CF1757EAEB},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1628,CARO,Campbellton Road Park,C,R,11,2158 Campbellton Rd,10.2,10.2,,CARO,,,Southwest,30311,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,0,2013-05-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,{6C97DC41-6115-4168-8E5C-68368A115B0C},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1629,PRVL,Kathryn Johnston Memorial Park,C,L,3,881 Joseph E. Boone Blvd,2.5,2.5,,PRVL,,,Proctor Village,30314,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2013-06-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,{A4C2878B-E7DC-4C08-A2BA-B19512682684},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1630,STPT,Fort Peachtree Landings,NP,A,8,Ridgeview Rd,,15,17 0232 LL035,,,Standing Peachtree,Paces,30318,,,,FULTON,ADMIN XFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,2013-10-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,{86C23ED8-0DE3-4032-9CA6-E20E8F7103C7},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1631,LORI,Loridans,C,B,7,700 Loridans Drive,,,,LORI,,,North Buckhead,30342,,1,,FULTON,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATH Trail,,,,,,,1,,2014-08-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,{926FA9A5-441D-430C-84A3-06310885BFD3},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1632,31LE,Indian Creek Park,G,B,7,3162 Lenox Rd,4,,,31LE,,,Pine Hills,30324,,,,FULTON,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trail,,,,,,,4,,2014-10-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,{166C47E9-0F72-4459-A096-695DCB36742B},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1633,LEST,Ella Mae Wade Brayboy Memorial Park,C,K,3,Lena Street & Burbank Dr,2.33,,,LEST,,,Vine City,30314,,,,FULTON,PATH,,,,,,,,,,,,,,,,PATH,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2014-01-01T00:00:00.000Z,,Y,,,,,,,,,,,,,,,,{1C6C5931-2190-46B4-B624-4342DAC8E6FF},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1634,BEST,Doctors Park,C,I,10,500 Fairburn Rd,2,,,BEST,,,Collier Heights,30310,,,,FULTON,,,1,,3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2013-12-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,{2BAD4122-7DF3-49EF-8426-D43E348CCE02},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1635,WATK,Watkins Park,N,G,9,Watkins Street and,0.8,0.8,17 02490006512,WATK,,,Westside,30318,Y,,,FULTON,DEFOOR,,,,,,DONATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,1976-09-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,{D7923375-DF70-4A56-96E3-5F95E1924335},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1636,KIDX,Kirkwood Urban Forest,CN,O,5,Dixie St/Rogers St/Bixby St,6.46,6.5,15 02060004107, ,, ,Kirkwood,30317, ,0,0,DEKALB, ,0,0,0,0, , , ,0,0,0, , ,0, ,0, , , , ,0,0, ,0, ,0,0,0, , ,0, ,Boundary,2003-06-24T00:00:00.000Z,5.045, ,0,0,0,0,0,0,6.64,0,2003-12-15T00:00:00.000Z,0, ,0,0,"Merged 9/18/07 and August 4, 2014", , ,0, , , ,0, ,0, ,0,1,{A448FDFA-A467-432E-8736-F1B8D25F31AF},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1637,BHER,Blue Heron Nature Preserve,NP,G,7,3961 Land O' Lakes Dr,11.03,11.01,,BHER,,,Buckhead,,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.03,,2014-04-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,{49BF3083-DCCE-497D-AB97-806AFFC4685F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1638,OLIV,Old Ivy Road Park,N,G,7,519 Old Ivy Road,0.66,0.66,,OLIV,,,North Buckhead,,,,,FULTON,PATH,,,,,,,,,,,,,,,,PATH,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,2014-06-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,{3A4BEFF2-F541-46AB-A226-386E0C48A69F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1639,MACO,Macon Drive Park,N,Y,1,Macon Drive at Mt. Zion Road,1,1,14 00610003080,MACO,,,South Atlanta,30354,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2014-09-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,{2C508833-26FB-43DA-812C-8A9AD3BE1A10},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1640,DILL,Dill Avenue Park,G,X,12,Manford Rd./Mellview Ave. SE,0.08537503053,0.3,14 00880002034,DILL,, ,Capitol View Manor,30310, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.085,0,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{C12E319E-F282-4F15-A867-A24029095B3F},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1641,GIHO,Avery Park-Gilbert House,SF,X,12,2238 Perkerson Rd. SE,10.5107989206,11.03,14 01020006006,GIHO,,Avery Park,Perkerson,30315, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0, ,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,1, , ,,0, ,0,0,0,0,0,0,11.03,1,,0, ,0,0,Historic House, , ,0,Historic House, , ,0, ,0, ,0,1,{8557CB89-60C0-4301-B2DF-C78DDE5FFBCA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1642,SYLV,Sylvan Circle Playlot,B,X,12,1950 Sylvan Rd. SW (Sylvan Cir. at Sylvan Way),0.50874931115,1,14 0103 LL001,SYLV,, ,Sylvan Hills,30310, ,0,0,FULTON, ,0,1,0,300, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0,Owned by,0,0,0,0,0,0,0.509,1,,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{8F9FB766-BCE5-48C2-AF56-D640841CC5E0},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1643,ELPL,Elinor Place Park,G,J,9,Elinor Place/Bankhead Hwy. NW,0.60488481637,0.5, ,ELPL,, ,Grove Park,30318, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.605,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{49F1A3F3-B561-4FCB-A302-65D6E9DE9737},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1644,GROV,Grove Park,C,J,9,709 Hortense Place NW,17.3517817285,15,14 0145 LL017,GROV,, ,Grove Park,30318,Y,0,0,FULTON,from Fult,0,1,2,1000, , ,y: playgr,1,1,1,0,20,1, ,2, , , , ,0,0, ,0,1,80,0,1,4, ,1, , ,,0,Recreatio,0,0,0,0,0,0,17.352,1,1952-01-01T00:00:00.000Z,0, ,0,0, ,3,Grove,25000, , , ,0, ,0, ,0,1,{D9CE76C7-B4EB-4293-A8C3-F333199D35D9},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1645,COLC,Collum Circle Beauty Spot,G,J,3,200 block (end of) Collum St. NW,0.04666800935,1.5, ,COLC,, ,Dixie Hills,30314, ,0,0,FULTON, ,0,0,0,0, , , ,0,0,0,0,0,0, ,0, , , , ,0,0, ,0,0,0,0,0, , ,0, , ,,0, ,0,0,0,0,0,0,0.047,0,,0, ,0,0, , , ,0, , , ,0, ,0,,0,0,{65B33AD8-3134-4773-AE96-30EF411F06C7},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1646,ENPL,Enota Park,G,2,9,Enota Place at Langhorn,8.8,,,,,,Westview,30310,,,,Fulton,,,1,,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,1,2017-12-06T00:00:00.000Z,,y,,,,,,,,,,,,,,,,{675046A9-D9C6-4FDD-874B-656C19C15634},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1647,CAPV,Capitol View Garden,G,X,12,0 Athens Avenue (at Deckner),0.3,0.3,14 01050010256,CAPV,,Capitol View Garden,Capitol View,30310,,,,FULTON,Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,2018-10-29T00:00:00.000Z,,,,,,,,,,,,,,,,,,{54035E7B-0F40-43D7-B75F-06B8BF8A183C},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1648,21AR,Armand Rd Park,tr,F,6,2177 Armand Rd,1.3,1.3,14 0049000 70141,21AR,,,Lindridge,30324,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,2017-03-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,{6878AE95-85AF-4502-8BC3-029220A486A0},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1649,BOLT,2310 Bolton Rd,tr,D,9,2310 Bolton Rd,1.07,1.07,17 024400010652,BOLT,,,Bolton,30318,,,,fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,2018-03-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,{0267E26F-94FB-448C-8064-DE8727A846FC},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1650,PHAR,Piedmont Harris Park,G,M,2,Harris at Piedmont,1,1,,PHAR,,,Central Business District,30303,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,Added 10_22_18,,,,,,,,,,,,,{2E83CF9F-C1A8-4811-BB74-C083A5324BBA},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1651,MLPL,Martin Luther King Jr. Playlot,G,M,2,Jackson Street,1.6,1.6,1400460011012,MLPL,,MLK Center,Old 4th Ward,30312,,,,FULTON,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,Made 10/30/18,,,,,,,,,,,,,{6CBEE215-6F4C-4EB8-97F6-211F9860CB64},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1652,Klau,Klaus Park and Preserve in Bakers Ferry,NP,H,10,2010 Cornell Blvd,9.5,10.3,14F0024,KLau,,,Baker Hills,30331,,,,FULTON,17-0-1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,0,,,,,,,,,,,,,,,,,,,{691A27A3-ECC2-426D-BEB9-C4EF36754CAD},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1653,ATME,Atlanta Memorial Park,R,C,8,384 Woodward Way NW,60.3,199,17 0155  LL012,ATME,, ,Howell Mill North,30327, Y,1,1,FULTON, ,0,1,0,0, , , ,0,0,0, , ,0, ,23, , , , ,0,0, ,0, ,0,0,0, , ,0, , ,1899-12-30T00:00:00.000Z,0, ,0,0,0,0,1,0,60.3,1,1899-12-30T00:00:00.000Z,0, ,0,0, , , ,0, , , ,0, ,0, ,0,1,{4B7C8E89-127C-43A5-95D1-D3798F0BD300},GIS,2018-11-30T18:56:26.000Z,GIS,2018-11-30T18:56:26.000Z
1620,WESI,Westside Park,R,J,9,1090 Lois Street,,,17 0190 LL021,,,Holophrastic,Westside Highlands,30318,,,,FULTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41,,2006-11-20T00:00:00.000Z,,,,,,,,,,,,,,,,,1,{59986F3E-1CE3-4C6F-92CD-7F72EE1EF380},GIS,2018-11-30T18:56:26.000Z,GIS,2018-12-13T20:59:28.000Z
