X,Y,OBJECTID,SYSSCHOOL,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,FAC_SCHTYP,GRADE_RANGE,SCHOOL_ADD,SCHOOL_CITY,STATE,SCHOOL_ZIP,SCHOOL_PHONE,Num_Tested_All_2017,Average_Score_All_2017,Num_in_HFZ_All_2017,Pct_in_HFZ_All_2017,Num_Tested_Male_2017,Average_Score_Male_2017,Num_in_HFZ_Male_2017,Pct_in_HFZ_Male_2017,Num_Tested_Female_2017,Average_Score_Female_2017,Num_in_HFZ_Female_2017,Pct_in_HFZ_Female_2017,GlobalID,last_edited_date
-83.720559999858409,33.657526000150106,1225,7860200,786,Social Circle City,0200,Social Circle Elementary School,E,03-05,240A W Hightower Trl,Social Circle,GA,30025-2716,770.464.2664,244,45.64,184,75.4,114,48.13,100,87.7,130,43.46,84,64.6,{BD70FA6E-05E4-43AB-92A5-F31B22B76C77},
-83.710926999901801,33.660269000042121,1226,7860100,786,Social Circle City,0100,Social Circle Primary School,E,PK-02,439 Annie P Henderson Dr,Social Circle,GA,30025-2896,770.464.1411,,,,,,,,,,,,,{1476BD77-F24C-400D-A648-23079E1EFF74},
-83.651168999305796,33.75455000037406,1227,7470112,747,Walton County,0112,Harmony Elementary School,E,PK-05,934 Harmony Church Rd NE,Monroe,GA,30655-6206,770.267.6574,196,43.71,145,74,99,44.88,82,82.8,97,42.51,63,64.9,{88203A3E-3A16-4A69-856D-EB2230076987},
-83.867808000420851,33.854326999908324,1228,7470191,747,Walton County,0191,Loganville Elementary School,E,PK-05,4889 Bay Creek Church Road,Loganville,GA,30052,678.684.2840,389,42.87,227,58.4,182,44,122,67,207,41.87,105,50.7,{D875AE28-59A1-463F-8E54-D22DA145CD6D},
-83.857618999522799,33.943916999775972,1229,6670196,667,Gwinnett County,0196,Harbins Elementary School,E,PK-05,3550 New Hope Rd,Dacula,GA,30019-1955,770.682.4270,376,41.29,193,51.3,185,41.85,106,57.3,191,40.75,87,45.5,{325AC3BF-3634-4FD7-AECD-598192AA29B2},
-83.824346000041331,34.009639000478295,1230,6071050,607,Barrow County,1050,Auburn Elementary School,E,PK-05,1334 6th Ave,Auburn,GA,30011-3281,770.963.7887,,,,,,,,,,,,,{11F0CFAD-C287-4BE0-BE96-BBBAEC4D0947},
-83.863221999948962,34.031459000193458,1231,6670208,667,Gwinnett County,0208,Mulberry Elementary School,E,PK-05,442 E Union Grove Cir,Auburn,GA,30011-4694,678.226.7460,216,42.78,149,69,111,44.24,85,76.6,105,41.24,64,61,{C60F50F7-8CB5-4987-BE31-2DD21FF22BA2},
-83.871715000461265,34.075667999739935,1232,6671205,667,Gwinnett County,1205,Duncan Creek Elementary,E,PK-05,4500 Braselton Hwy,Hoschton,GA,30548-1623,678.714.5800,832,43.53,548,65.9,407,44.8,290,71.3,425,42.32,258,60.7,{4340D60D-366B-430D-9DEF-F0C14AE36A84},
-83.785334999537923,33.950264999754488,1233,6070298,607,Barrow County,0298,Yargo Elementary School,E,PK-05,1000 Haymon Morris Rd,Winder,GA,30680-7840,770.867.1147,278,42.89,174,62.6,136,44.01,87,64,142,41.81,87,61.3,{037B6F46-829B-4617-A825-925EAD5DAA8F},
-83.760712999802195,33.97655699971002,1234,6070189,607,Barrow County,0189,Kennedy Elementary School,E,PK-05,200 Matthews School Rd,Winder,GA,30680-3984,770.867.3182,237,51.5,212,89.5,110,53.42,96,87.3,127,49.84,116,91.3,{77566074-520E-4BC0-A972-862049BD6E02},
-83.809186000278899,34.038076999865254,1235,6070193,607,Barrow County,0193,Bramlett Elementary School,E,PK-05,622 Freeman Brock Rd,Auburn,GA,30011-2610,770.307.1627,223,42.7,144,64.6,114,43.89,78,68.4,109,41.46,66,60.6,{E92234E3-0C3D-47C3-A5B0-1F175DE2611F},
-83.737100000310917,33.821757000165256,1236,7470105,747,Walton County,0105,Monroe Elementary,E,PK-05,140 Dillard Dr,Monroe,GA,30656-4620,770.207.3205,191,43.04,126,66,93,43.98,65,69.9,98,42.15,61,62.2,{C76CF5B2-6A43-4183-B0A4-6E3F66C33C70},
-83.754851000014256,33.873078999799134,1237,7472052,747,Walton County,2052,Walker Park Elementary School,E,PK-05,333 Carl Davis Rd NW,Monroe,GA,30656-3434,770.267.8311,189,43.12,125,66.1,101,44.46,75,74.3,88,41.58,50,56.8,{49050A2F-A9A7-4045-AB0F-F6C2C839E31E},
-83.719199000457778,33.922586000019031,1238,6070205,607,Barrow County,0205,Bethlehem Elementary School,E,PK-05,47 McElhannon Rd SW,Bethlehem,GA,30620-2717,770.867.2238,275,40.52,119,43.3,129,41.25,64,49.6,146,39.87,55,37.7,{56D210FA-FEDE-4791-AC3E-3AF854E0CA1C},
-83.735026000504277,34.002888000402258,1239,6070299,607,Barrow County,0299,Winder Elementary School,E,PK-05,194 McNeal Road,Winder,GA,30680-8419,999.999.9999,,,,,,,,,,,,,{9C3FC94A-4F73-4B4A-A1E8-8EEEFD3D0909},
-83.738648000677031,34.026252999812328,1240,6070105,607,Barrow County,0105,County Line Elementary School,E,PK-05,334 Rockwell Church Rd NW,Winder,GA,30680-2923,770.867.2902,268,37.79,33,12.3,135,38.29,28,20.7,133,37.29,5,3.8,{DA95CD6A-A9FD-4007-AF2B-7309023BE7E4},
-83.687172999752903,34.014957000522138,1241,6074050,607,Barrow County,4050,Holsenbeck Elementary School,E,PK-05,445 Holsenbeck School Rd,Winder,GA,30680-3749,770.307.1540,298,40.64,138,46.3,158,41.32,84,53.2,140,39.88,54,38.6,{8C14F82D-B52E-4CA4-BB47-DD979D0E7DDA},
-83.454841000048276,33.595277000326121,1242,7043050,704,Morgan County,3050,Morgan County Primary School,E,PK-02,993 East Ave,Madison,GA,30650-1466,706.342.3475,,,,,,,,,,,,,{19E089BC-29BE-4F55-A697-C173CDBD1FEF},
-83.443815999858629,33.592610000229435,1243,7040191,704,Morgan County,0191,Morgan County Elementary School,E,03-05,1640 Old Buckhead Rd,Madison,GA,30650-4259,706.342.5039,677,42.17,271,40,334,43.48,157,47,343,40.89,114,33.2,{2BF52463-714C-46D0-BA17-3E9840010033},
-83.499303999708957,33.82542699977882,1244,7080110,708,Oconee County,0110,High Shoals Elementary School,E,PK-05,401 Hopping Rd,Bishop,GA,30621-1661,706.310.1985,188,41.44,107,56.9,117,42.26,77,65.8,71,40.09,30,42.3,{8AF7B6D8-8CFB-4251-95E2-75C31CEBE581},
-83.52105199991378,33.877716000619358,1245,7080103,708,Oconee County,0103,Rocky Branch Elementary School,E,KK-05,5250 Hog Mountain Rd,Bogart,GA,30622-1133,706.769.3235,267,47.87,259,97,121,50.22,118,97.5,146,45.92,141,96.6,{FE8E57BA-8B84-40AD-81AD-1B57B0003F96},
-83.506559000050785,33.91424000002332,1246,7080197,708,Oconee County,0197,Malcom Bridge Elementary School,E,KK-05,2600 Malcom Bridge Rd,Bogart,GA,30622-5400,706.310.1998,232,45.31,194,83.6,107,47.37,91,85,125,43.54,103,82.4,{05EF338D-B49D-40C5-8CD3-4452307E0BE9},
-83.591771999882567,33.96480299966381,1247,6075050,607,Barrow County,5050,Statham Elementary School,E,PK-05,1970 Broad St,Statham,GA,30666-1700,770.725.7112,306,44.11,221,72.2,153,45.72,113,73.9,153,42.51,108,70.6,{3A7117DF-8439-4C1C-A392-3483FA869723},
-83.50514599952821,33.967060999967401,1248,6290191,629,Clarke County,0191,Cleveland Road Elementary School,E,PK-05,1700 Cleveland Rd,Bogart,GA,30622-1642,706.357.5333,,,,,,,,,,,,,{1866F9A4-C434-455F-AC6E-C4705361CF8B},
-83.446911999822916,33.871970999648482,1249,7080188,708,Oconee County,0188,Oconee County Primary School,E,PK-02,2290 Hog Mountain Rd,Watkinsville,GA,30677-4807,706.769.7941,,,,,,,,,,,,,{8099D878-D231-421E-A34B-935C0E7D5DA6},
-83.444637999968279,33.871522000230087,1250,7081050,708,Oconee County,1050,Oconee County Elementary School,E,03-05,2230 Hog Mountain Rd,Watkinsville,GA,30677-4807,706.769.7791,416,42.1,157,37.7,219,43.18,93,42.5,197,40.89,64,32.5,{E047E856-6AFA-4DBB-8FB0-14D5B98FC124},
-83.446289000334644,33.937298000173229,1251,6290178,629,Clarke County,0178,Timothy Elementary School,E,PK-05,1900 Timothy Rd,Athens,GA,30606-3239,706.549.0107,,,,,,,,,,,,,{477AD39F-7872-44EB-B94B-325A80814805},
-83.409077999786064,33.847972999890295,1252,7083050,708,Oconee County,3050,Colham Ferry Elementary School,E,KK-05,191 Colham Ferry Rd,Watkinsville,GA,30677-2619,706.769.7764,201,41.06,102,50.7,107,41.49,60,56.1,94,40.57,42,44.7,{03AD80DD-FA87-44D7-8A0C-68E8D406AA2B},
-83.408179999712701,33.943892999873633,1253,6290105,629,Clarke County,0105,Alps Road Elementary School,E,PK-05,205 Alps Rd,Athens,GA,30606-4057,706.548.2261,,,,,,,,,,,,,{48DA0E3C-420A-4A30-AAF0-0B0B398419B2},
-83.382653000356441,33.94201300005853,1254,6293056,629,Clarke County,3056,Barrow Elementary School,E,PK-05,100 Pinecrest Dr,Athens,GA,30605-1459,706.543.2676,,,,,,,,,,,,,{CD87FD9F-9E50-4910-8B2B-7AB3662DAE84},
-83.436554999235128,33.9806110004263,1255,6291062,629,Clarke County,1062,Whitehead Road Elementary School,E,PK-05,555 Quailwood Dr,Athens,GA,30606,706.548.7296,,,,,,,,,,,,,{9ABE6679-1656-4F23-B1A1-DAFE7CAF1E09},
-83.476129999733899,34.069438999467216,1256,6784050,678,Jackson County,4050,South Jackson Elementary School,E,PK-05,1630 New Kings Bridge Rd,Athens,GA,30607-3921,706.208.3552,919,43.35,243,26.4,480,44.37,141,29.4,439,42.23,102,23.2,{876D1E79-F335-431B-8F8F-9EE458A27CB1},
-83.422624999365979,33.963366000138272,1257,6294060,629,Clarke County,4060,Oglethorpe Avenue Elementary School,E,PK-05,1150 Oglethorpe Ave,Athens,GA,30606-2130,706.549.0762,,,,,,,,,,,,,{2B591B0D-1912-4C75-9A21-BD29D74A4694},
-83.394175999656497,33.964680000330375,1258,6295056,629,Clarke County,5056,Chase Street Elementary School,E,PK-05,757 N Chase St,Athens,GA,30601-1901,706.543.1081,,,,,,,,,,,,,{7ACC7D2D-F623-4532-906D-7BEED592BB79},
-83.362006000283671,33.989576999821054,1259,6293058,629,Clarke County,3058,Fowler Drive Elementary School,E,PK-05,400 Fowler Dr,Athens,GA,30601-1347,706.357.5330,,,,,,,,,,,,,{3D8BFFD6-F959-410F-8C12-DDCA099AFC26},
-83.858691999635553,34.165864999956675,1260,6694050,669,Hall County,4050,Chestnut Mountain Elementary School,E,PK-05,4841 Union Church Rd,Flowery Branch,GA,30542-5202,770.967.3121,258,43.21,187,72.5,134,44.77,106,79.1,124,41.52,81,65.3,{19D54EC1-613F-40D8-A3CC-CD59004903F1},
-83.842348000762954,34.175089999978624,1261,6690112,669,Hall County,0112,World Language Academy,E,PK-08,4670 Winder Hwy,Flowery Branch,GA,30542-3611,770.967.5854,305,45.2,235,77,154,46.93,128,83.1,151,43.44,107,70.9,{793D4148-5C88-4E4F-8A53-411A307D7D49},
-83.759714999786979,34.102412000295736,1262,6780101,678,Jackson County,0101,West Jackson Elementary School,E,PK-05,391 E Jefferson St,Hoschton,GA,30548-2218,706.654.2044,907,40.25,186,20.5,457,40.8,105,23,450,39.69,81,18,{D8E42057-9230-4189-97D0-BCE169B34C97},
-83.783769999825253,34.209590999880099,1263,6690176,669,Hall County,0176,Myers Elementary School,E,PK-05,2676 Candler Rd,Gainesville,GA,30507-8961,770.536.0814,319,44.19,167,52.4,151,45.92,79,52.3,168,42.63,88,52.4,{CC80D146-B5C2-4996-966E-6D74B85D4A57},
-83.880768000278437,34.22623700022352,1264,6692056,669,Hall County,2056,Oakwood Elementary School,E,PK-05,4500 Allen St,Oakwood,GA,30566-3347,770.532.1656,165,43.49,118,71.5,85,44.77,67,78.8,80,42.14,51,63.7,{5C4015CF-5459-41B7-AA19-A8307F47CAB6},
-83.872813999977524,34.248857000470295,1265,7760211,776,Gainesville City,0211,Mundy Mill Academy,E,KK-05,4260 Mundy Mill Parkway,Gainesville,GA,30504-0000,770.534.0671,,,,,,,,,,,,,{AAC4F88D-F97E-4552-8518-E8D56D5E2699},
-83.884673000156312,34.275249999954923,1266,6695054,669,Hall County,5054,McEver Elementary School,E,PK-05,3265 Montgomery Dr,Gainesville,GA,30504-5515,770.534.7473,,,,,,,,,,,,,{17DC2B59-72E8-462F-A52E-62CD9DAD4AC6},
-83.854087000065618,34.263563999805172,1267,6695052,669,Hall County,5052,Lyman Hall Elementary School,E,PK-05,2150 Memorial Park Dr,Gainesville,GA,30504-5879,770.534.7044,252,44.8,218,86.5,138,45.69,120,87,114,43.73,98,86,{F3E90DD7-AD90-468C-80D3-F1DDF0D6749B},
-83.821291999992297,34.231839999980487,1268,6690106,669,Hall County,0106,Chicopee Elementary School,E,PK-05,2029 Calvary Church Rd,Gainesville,GA,30507-8339,770.536.2075,267,45.35,234,87.6,159,46.31,141,88.7,108,43.93,93,86.1,{42459BBB-DDD3-40CC-91CE-A7A10266EB9D},
-83.863278000407973,34.288489999524899,1269,7760204,776,Gainesville City,0204,Gainesville Exploration Academy,E,KK-05,1145 McEver Rd,Gainesville,GA,30504-3933,770.287.1223,,,,,,,,,,,,,{D0ABCA8E-1E71-4A53-A0F1-F96B2E4F2F24},
-83.845232000045513,34.30331200013822,1270,7760193,776,Gainesville City,0193,Centennial Arts Academy,E,KK-05,852 Century Pl,Gainesville,GA,30501-3065,770.287.2044,,,,,,,,,,,,,{99BDD5B3-7894-49FA-BA4A-81619CD8D6DB},
-83.823643000042011,34.322988999813646,1271,7762050,776,Gainesville City,2050,Enota Multiple Intelligences Academy,E,KK-05,1340 Enota Ave NE,Gainesville,GA,30501-1918,770.532.7711,,,,,,,,,,,,,{017D2917-5AE3-4207-B8C9-6A1192F44366},
-83.813689000610324,34.300131000322523,1272,7762550,776,Gainesville City,2550,Fair Street International Baccalaureate World School,E,KK-05,695 Fair St,Gainesville,GA,30501-4618,770.536.5295,,,,,,,,,,,,,{2F74D5D7-9064-4D10-8625-0272CBF8CD83},
-83.80857499985872,34.304944999579767,1273,7760104,776,Gainesville City,0104,New Holland Core Knowledge Academy,E,PK-05,170 Barn St,Gainesville,GA,30501-8945,770.287.1095,890,39.48,133,14.9,438,39.86,74,16.9,452,39.11,59,13.1,{F35169AB-FD11-4F8D-BB4E-AEA330653C2F},
-83.811370999811857,34.333812000052177,1274,6693056,669,Hall County,3056,Riverbend Elementary School,E,PK-05,1742 Cleveland Hwy,Gainesville,GA,30501-1313,770.534.4141,127,40.8,57,44.9,64,41.75,34,53.1,63,39.83,23,36.5,{BEF01343-4CED-457F-8A84-B671DBD96B60},
-83.775329999800945,34.311474000440917,1275,6691058,669,Hall County,1058,White Sulphur Elementary School,E,PK-05,2480 Old Cornelia Hwy,Gainesville,GA,30507-7854,770.532.0945,50,45.7,43,86,24,46.82,20,83.3,26,44.66,23,88.5,{4290B547-48A5-44A0-B448-54E0F67D63B1},
-83.696532999781326,34.178074000439047,1276,6783050,678,Jackson County,3050,North Jackson Elementary School,E,PK-05,1880 Old Gainesville Hwy,Talmo,GA,30575-2309,706.693.2246,209,42.78,143,68.4,100,43.76,75,75,109,41.88,68,62.4,{7F1554AA-5383-44DB-A485-0F17C8C2016F},
-83.688122000058243,34.092207000262299,1277,6780209,678,Jackson County,0209,Gum Springs Elementary School,E,PK-05,600 Gum Springs Church Rd,Jefferson,GA,30549,706.654.5580,542,44.61,452,83.4,278,45.75,237,85.3,264,43.41,215,81.4,{50832F33-1AD1-4C9B-ACAF-EF8B9971DE19},
-83.744646999666443,34.232399000038427,1278,6690103,669,Hall County,0103,Sugar Hill Elementary,E,PK-05,3259 Athens Hwy,Gainesville,GA,30507-8502,770.503.1749,452,43.16,157,34.7,229,45.05,95,41.5,223,41.21,62,27.8,{DA017D6C-2C39-4807-9559-486D734DD7DB},
-83.728164000127734,34.274535000267406,1279,6695056,669,Hall County,5056,Tadmore Elementary School,E,PK-05,3278 Gillsville Hwy,Gainesville,GA,30507-9415,770.536.9929,160,42.05,93,58.1,78,42.76,48,61.5,82,41.38,45,54.9,{B08C90F5-8316-499F-A20D-4EBC9CB68767},
-83.839213999574312,34.420518000053747,1280,6690194,669,Hall County,0194,Mount Vernon Elementary School,E,PK-05,4844 Jim Hood Rd,Gainesville,GA,30506-2834,770.983.1759,219,45.19,149,68,114,47.17,88,77.2,105,43.03,61,58.1,{1EF8FF1D-F9F5-4E2A-B7F9-82BC7C46C183},
-83.802916999701083,34.445773000074681,1281,6690276,669,Hall County,0276,Wauka Mountain Elementary School,E,PK-05,5850 Brookton Lula Rd,Gainesville,GA,30506-2909,770.983.3221,190,42.69,105,55.3,108,44.08,71,65.7,82,40.86,34,41.5,{D883C8F2-A4C2-4528-BAE4-33CA0CFD1F8D},
-83.757039000045452,34.540248999819632,1282,7540109,754,White County,0109,Mossy Creek Elementary School,E,KK-05,128 Horace Fitzpatrick Dr,Cleveland,GA,30528-5833,706.865.5000,167,43.02,86,51.5,84,45,56,66.7,83,41.02,30,36.1,{18E45284-0C66-4F40-AB04-42ED384D49C6},
-83.769981999595359,34.59833700047664,1283,7540200,754,White County,0200,Jack P Nix Elementary School,E,PK-05,342 W Kytle St,Cleveland,GA,30528-1334,706.865.6935,130,39.64,46,35.4,66,39.97,27,40.9,64,39.29,19,29.7,{38D32654-AE55-41E3-955A-ACB931CCF069},
-83.662026000436143,34.391183000073291,1284,6694054,669,Hall County,4054,Lula Elementary School,E,PK-05,6130 Chattahoochee St,Lula,GA,30554-2916,770.869.3261,256,44.78,131,51.2,129,45.92,73,56.6,127,43.63,58,45.7,{4D50B224-7564-4798-AD03-9083B078BFB6},
-83.586791999717107,34.120888999481231,1285,7790107,779,Jefferson City,0107,Jefferson Academy,E,03-05,99 Dragon Dr,Jefferson,GA,30549-2722,706.367.2300,777,47.08,448,57.7,415,48.32,249,60,362,45.65,199,55,{EC1520BF-8B42-46FF-A6F1-2DDE529D6A04},
-83.584045000100616,34.123753000468419,1286,7793050,779,Jefferson City,3050,Jefferson Elementary School,E,PK-02,415 Hoschton St,Jefferson,GA,30549-2770,706.367.8242,,,,,,,,,,,,,{1D974CE1-F4B2-422B-8CDD-1B2627405CD8},
-83.556405000376316,34.244650000398728,1287,6782550,678,Jackson County,2550,Maysville Elementary School,E,PK-05,9270 Highway 82 Spur,Maysville,GA,30558-2101,706.652.2241,421,42.25,117,27.8,211,43.57,66,31.3,210,40.93,51,24.3,{6D85830F-F396-4820-891B-09FF2BBF095C},
-83.508824999962386,34.331215999737346,1288,6060205,606,Banks County,0205,Banks County Primary School,E,PK-02,266 Highway 51 S,Homer,GA,30547-2514,706.677.2355,,,,,,,,,,,,,{A7A28BD6-9DB6-4BAC-964F-0B009115BBF6},
-83.507929000102237,34.330936999796549,1289,6060107,606,Banks County,0107,Banks County Elementary School,E,03-05,180 Highway 51 S,Homer,GA,30547-2529,706.677.2308,418,42.17,256,61.2,202,43.16,130,64.4,216,41.24,126,58.3,{5DA4736F-9CBF-4689-A35B-D09A04D5613D},
-83.43416299935447,34.107948000297128,1290,6781050,678,Jackson County,1050,Benton Elementary School,E,PK-05,5488 Highway 441,Nicholson,GA,30565-2067,706.757.2211,168,41.19,82,48.8,94,41.59,46,48.9,74,40.69,36,48.6,{83C852E2-A65D-4CD9-A086-093669FC687E},
-83.465809999424707,34.146903999976566,1291,6780104,678,Jackson County,0104,East Jackson Elementary School,E,PK-05,1531 Hoods Mill Rd,Commerce,GA,30529-5240,706.336.7900,322,45.23,267,82.9,180,46.34,156,86.7,142,43.83,111,78.2,{A0E7833B-FBE3-4CD1-AC9D-619ED14D433E},
-83.461930999488601,34.193330999924086,1292,7711050,771,Commerce City,1050,Commerce Elementary School,E,03-04,825 Lakeview Dr,Commerce,GA,30529-3031,706.335.1801,214,41.9,87,40.7,110,42.93,50,45.5,104,40.82,37,35.6,{7A4BF426-A24B-4847-93F3-89D4C264DC80},
-83.461845000797297,34.19591899956545,1293,7710104,771,Commerce City,0104,Commerce Primary,E,PK-02,395 Minish Dr,Commerce,GA,30529-3034,706.335.5587,,,,,,,,,,,,,{FE4197E6-E15D-44DA-A82B-2D1572725949},
-83.568497999836794,34.520948999732944,1294,6680105,668,Habersham County,0105,Level Grove Elementary School,E,PK-05,2525 Level Grove Rd,Cornelia,GA,30531-5266,706.778.3087,443,46.67,178,40.2,215,48.42,80,37.2,228,45.02,98,43,{DABFD938-D752-43B0-B4A1-25A96F33C0A9},
-83.585671999894387,34.568968000276179,1295,6685050,668,Habersham County,5050,Fairview Elementary School,E,PK-05,2925 Cannon Bridge Rd,Demorest,GA,30535-4712,706.778.2030,596,42.46,186,31.2,280,43.18,99,35.4,316,41.83,87,27.5,{59794B12-A992-4546-B0AD-1808F2643D75},
-83.540088999537147,34.489233999522995,1296,6681050,668,Habersham County,1050,Baldwin Elementary School,E,PK-05,894 Willingham Ave,Baldwin,GA,30511-2026,706.778.6435,337,42.85,87,25.8,162,44.8,44,27.2,175,41.05,43,24.6,{348EA5AC-FA2D-4CB9-A20F-4E2EB1BFDAB8},
-83.536361000100925,34.520162000020683,1297,6680101,668,Habersham County,0101,Cornelia Elementary School,E,PK-05,375 Old Cleveland Rd,Cornelia,GA,30531-2669,706.778.6526,245,42.29,113,46.1,105,43.28,49,46.7,140,41.55,64,45.7,{272380F2-84BB-4ACE-9B2F-EF214A0FE819},
-83.527755999515705,34.561117999629893,1298,6680201,668,Habersham County,0201,Demorest Elementary School,E,PK-05,3116 Demorest Mount Airy Hwy,Demorest,GA,30535-5303,706.778.4126,392,43.56,120,30.6,191,44.98,63,33,201,42.22,57,28.4,{BCB2A83C-E408-4CD7-A84B-5BE781E9890C},
-83.446753000410382,34.573519000113414,1299,6685052,668,Habersham County,5052,Hazel Grove Elementary School,E,KK-05,6390 Dicks Hill Pkwy,Mount Airy,GA,30563-3211,706.754.2942,220,42.62,58,26.4,112,43.57,33,29.5,108,41.64,25,23.1,{E325F83E-E62C-4433-BAE5-F6EC0CC78F1C},
-83.17958499950322,33.563554999931249,1300,6660301,666,Greene County,0301,Greensboro Elementary,E,PK-05,1441 Martin Luther King Jr Dr,Greensboro,GA,30642-2834,706.453.3305,349,39.54,27,7.7,184,40.58,21,11.4,165,38.39,6,3.6,{84774CCB-FDD9-47CD-A37F-704295ED5B7A},
-83.338063999975162,33.902134999459477,1301,6292056,629,Clarke County,2056,Barnett Shoals Elementary School,E,PK-05,3220 Barnett Shoals Rd,Athens,GA,30605-4330,706.357.5334,,,,,,,,,,,,,{4A924ABF-374F-46A1-A6D9-16A0F5A893EF},
-83.337157999767385,33.929754000111366,1302,6290205,629,Clarke County,0205,Gaines Elementary School,E,PK-05,900 Gaines School Rd,Athens,GA,30605-3134,706.357.5333,,,,,,,,,,,,,{EAC62F1A-6F74-4BCA-B4AC-E11F35AA6E33},
-83.317222000198313,33.904284999888276,1303,6290391,629,Clarke County,0391,Whit Davis Road Elementary School,E,PK-05,1450 Whit Davis Rd,Athens,GA,30605-4521,706.369.1036,,,,,,,,,,,,,{5368D9EA-0B2E-4288-AC72-A97AD238F14A},
-83.358831000067497,33.973253000091049,1304,6290291,629,Clarke County,0291,Howard B. Stroud Elementary School,E,PK-05,715 Fourth St,Athens,GA,30601-2276,706.369.1893,,,,,,,,,,,,,{97BD7AAE-4DF5-41E5-A0DE-B7D574774909},
-83.344997999527436,34.009668999633121,1305,6290112,629,Clarke County,0112,Judia Jackson Harris Elementary,E,PK-05,2300 Danielsville Rd,Athens,GA,30601-1038,706.357.5203,,,,,,,,,,,,,{F04933EF-5C98-40C1-85D8-5264247E24D6},
-83.319628999805957,34.040864000057972,1306,6950101,695,Madison County,0101,Hull-Sanford Elementary School,E,PK-05,9193 Fortson Store Rd,Hull,GA,30646-3901,706.353.7888,171,41.63,93,54.4,84,42.54,50,59.5,87,40.76,43,49.4,{1FDDB9E2-3CDF-427D-89EE-C784BF221DBF},
-83.289779999981135,33.969935999767188,1307,6292062,629,Clarke County,2062,Winterville Elementary School,E,PK-05,305 Cherokee Rd,Winterville,GA,30683-1504,706.357.5222,,,,,,,,,,,,,{01655C3D-527B-469F-A60D-FE907A806153},
-83.103874999907745,33.891111999771191,1308,7090198,709,Oglethorpe County,0198,Oglethorpe County Elementary School,E,03-05,15 Fairground Rd,Lexington,GA,30648-2034,706.743.8750,315,39.28,95,30.2,159,39.72,55,34.6,156,38.83,40,25.6,{6349A358-6A4F-4C62-9DE8-AFB34A4FDCC1},
-83.10500800012592,33.893611999604438,1309,7090298,709,Oglethorpe County,0298,Oglethorpe County Primary School,E,PK-02,300 Comer Rd,Lexington,GA,30648-1904,706.743.8194,,,,,,,,,,,,,{8682D7B8-0447-4FD1-8D7E-CB184632ACE6},
-83.227478999834403,34.039519999791032,1310,6951050,695,Madison County,1050,Colbert Elementary School,E,PK-05,255 Colbert School Rd,Colbert,GA,30628-2440,706.788.2341,239,41.91,143,59.8,113,42.2,70,61.9,126,41.65,73,57.9,{209CB8A0-D64E-4D91-8612-C6516D171DFE},
-83.127994999997398,34.069283000165456,1311,6952050,695,Madison County,2050,Comer Elementary School,E,PK-05,565 Gholston St,Comer,GA,30629-3226,706.783.2797,118,43.22,74,62.7,61,45.59,48,78.7,57,40.68,26,45.6,{703BBFFC-1D88-4E6E-9108-797C37DF6C8F},
-83.086663999592602,33.62486400014037,1312,6660201,666,Greene County,0201,Union Point Elementary,E,KK-08,1401 Highway 77 N,Union Point,GA,30669-1109,706.486.4117,,,,,,,,,,,,,{923269E0-CBE3-4709-9A83-BEF0D0871D14},
-82.910018000004897,33.559253999975915,1313,7310102,731,Taliaferro County,0102,Taliaferro County School,K12,PK-12,557 Broad St NW,Crawfordville,GA,30631-2918,706.456.2575,,,,,,,,,,,,,{FF620AFC-FAD3-4ED0-A70F-176329590324},
