X,Y,Name,Type,Location,ESRI_OID
-84.307619509925061,34.066582962719785,PERSONALIZED PARTY INVITES,"GIFT, NOVELTY, AND SOUVENIR STORES",501 SOUTH MAIN STREET 103,2457
-84.30769459596678,34.066578412710626,VERNU MED SPA,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),501 SOUTH MAIN STREET 202,3453
-84.307619509925061,34.066582962719785,ALPHA SALON STUDIOS,BEAUTY SALONS,501 SOUTH MAIN STREET 203,2458
-84.307619509925061,34.066582962719785,E HAIR STUDIO,BEAUTY SALONS,501 SOUTH MAIN STREET 203,2459
-84.307619509925061,34.066582962719785,MAIN STREET SALON,BEAUTY SALONS,501 SOUTH MAIN STREET 203,2460
-84.307619509925061,34.066582962719785,MICHEL DEJA VU,BEAUTY SALONS,501 SOUTH MAIN STREET 203,2461
-84.307619509925061,34.066582962719785,LOVE IS IN THE HAIR SALON,BEAUTY SALONS,501 SOUTH MAIN STREET 203,2462
-84.307619509925061,34.066582962719785,M-LOCKS HAIR,BEAUTY SALONS,501 SOUTH MAIN STREET 203,2496
-84.307619509925061,34.066582962719785,PAULA MOORE,BEAUTY SALONS,501 SOUTH MAIN STREET 203,2497
-84.337400170287737,34.08255657215237,"THAKKAR & CO., LLC",ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,5010 JONQUILLA DRIVE,2498
-84.216050489774645,34.069939634079631,"IT ADVANCED REENGINEERING, LLC",CUSTOM COMPUTER PROGRAMMING SERVICES,5010 THORNBURY WAY,3454
-84.216050489774645,34.069939634079631,RMVY GROUP INC.,OTHER SERVICES TO BUILDINGS AND DWELLINGS,5010 THORNBURY WAY,3455
-84.213923714728139,34.097469801295155,TRINITY ELECTRIC LLC,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,5010 TIDEWATER WAY,3456
-84.337678509576008,34.082960211858669,THE JAKOVENKO GROUP LLC,HUMAN RESOURCES CONSULTING SERVICES,5015 JONQUILLA DRIVE,3457
-84.294279164158468,34.090200167465703,CAMPBELL TIRE COMPANY,TIRE DEALERS,502 NORTH MAIN STREET,2499
-84.249287867990404,34.0636157215867,LULULEMON US INC.,SPORTING GOODS STORES,5020 AVALON DRIVE,2500
-84.207536550893465,34.076145260216229,NEBCAR SERVICES LLC,OTHER SERVICES TO BUILDINGS AND DWELLINGS,5020 SOUTHLAKE DRIVE,3458
-84.239613749942649,34.056904881171938,KIRAN KUMAR ARTHAM,NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),5030 PARK BROOKE WALK WAY,3459
-84.239613749942649,34.056904881171938,"ARTHAM REALTY, LLC",RESIDENTIAL PROPERTY MANAGERS,5030 PARK BROOKE WALK WAY,3460
-84.278134563225024,34.092805712974339,CHILI'S GRILL & BAR # 891,FULL-SERVICE RESTAURANTS,5035 WINDWARD PARKWAY,2501
-84.338402938181233,34.082252545536278,EXCELSIS FINANCIAL SERVICES GROUP LLC,COMMODITY CONTRACTS BROKERAGE,5040 JONQUILLA DRIVE,3461
-84.290794286879262,34.087472046279082,ANAPRIZE,JANITORIAL SERVICES,5040 WINSHIP COURT,3462
-84.24079066096229,34.0573250302063,TJLPPE INC.,BUSINESS TO BUSINESS ELECTRONIC MARKETS,5045 PARK BROOKE WALK WAY,2502
-84.24079066096229,34.0573250302063,SOUTHEDUTOURS LLC,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,5045 PARK BROOKE WALK WAY,2503
-84.216314711754762,34.069472077348451,PSQ MARKETING,OTHER DIRECT SELLING ESTABLISHMENTS,5045 THORNBURY WAY,3463
-84.277316542837724,34.055376562912627,EUREST DINING SERVICES,LIMITED-SERVICE RESTAURANTS,5055 NORTH POINT PARKWAY,2504
-84.277316542837724,34.055376562912627,VERIZON BUSINESS NETWORK SERVICES,OTHER MANAGEMENT CONSULTING SERVICES,5055 NORTH POINT PARKWAY,2505
-84.277316542837724,34.055376562912627,VERIZON WIRELESS,OFFICE ADMINISTRATIVE SERVICES,5055 NORTH POINT PARKWAY,2506
-84.204453188503862,34.083377694350119,VIJTECH LLC,COMPUTER SYSTEMS DESIGN SERVICES,507 HUNTINGTON DOWNS,2507
-84.282716776432096,34.076945297772347,SANE LLC,OTHER DIRECT SELLING ESTABLISHMENTS,5073 VILLAGE GREEN WAY,2508
-84.215374433281198,34.069624321901621,"SUSAN KENNEY, CPA",OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,5085 THORNBURY WAY,3464
-84.328411358925393,34.038542878504757,BUFFALO TREE SERVICES,LANDSCAPING SERVICES,51 CREEKLINE DRIVE,3465
-84.295944166815659,34.077039423978093,MANLEY LAND DESIGN,LANDSCAPE ARCHITECTURAL SERVICES,51 OLD CANTON STREET,3466
-84.258874680697716,34.054617285086877,TURIN TECHNOLOGIES INC.,COMPUTER SYSTEMS DESIGN SERVICES,510 BIRCHINGTON CLOSE,3467
-84.255232633911717,34.04779552631156,"PRO.DA.CON., INC.",NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS),510 KIMBALL CREST COURT,2509
-84.276212868968315,34.071552110774071,KONA GRILL,FULL-SERVICE RESTAURANTS,5100 AVALON BOULEVARD,2510
-84.26175512115806,34.051356722159611,"HALSTAN REALTY, LLC",OFFICES OF REAL ESTATE AGENTS AND BROKERS,5102 COLLINGWOOD LANE,2511
-84.276254114348504,34.071302786808879,KINNUCAN ENTERPRISES INC,SPORTING GOODS STORES,5110 AVALON BOULEVARD,3468
-84.275905146516777,34.075021355358381,"NEW HORIZONS DIVERS, LLC",SPORTS AND RECREATION INSTRUCTION,5114 WOODLAND LANE,3469
-84.276266869424276,34.071190656556922,BONOBOS INC.,MEN'S CLOTHING STORES,5115 AVALON BOULEVARD,2512
-84.294021552033698,34.090494013495949,PARR'S,FURNITURE STORES,512 NORTH MAIN STREET A,2513
-84.294021552033698,34.090494013495949,TRADER GOLF,SPORTING GOODS STORES,512 NORTH MAIN STREET A,2514
-84.276087367392563,34.070927217129288,MADEWELL,FAMILY CLOTHING STORES,5130 AVALON BOULEVARD,3470
-84.275969831537424,34.070923743226423,VINEYARD VINES RETAIL LLC,FAMILY CLOTHING STORES,5140 AVALON BOULEVARD,2515
-84.285969189530505,34.101786877953927,BON BONS CONFECTIONERY,CONFECTIONERY MERCHANT WHOLESALERS,515 ABERNATHY OAKS WAY,3471
-84.253301596576208,34.04471432215496,SAVVY FINANCIAL COACHING,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,515 JACARANDA COURT,3472
-84.293054606419901,34.090032686551432,ALPHA RENTAL,"CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",515 NORTH MAIN STREET,2516
-84.217084291531989,34.071703811500143,PSDB SOLUTIONS,CUSTOM COMPUTER PROGRAMMING SERVICES,515 STONEBURY DRIVE,2517
-84.275875228356284,34.070919056004399,FAB'RIK AVALON,WOMEN'S CLOTHING STORES,5150 AVALON BOULEVARD,2518
-84.275645903544742,34.070921645231209,CALYPSO ST BARTH INC.,WOMEN'S CLOTHING STORES,5160 AVALON BOULEVARD,3473
-84.275488242223787,34.070922977765314,J. MCLAUGHLIN,FAMILY CLOTHING STORES,5170 AVALON BOULEVARD,3474
-84.275399373058249,34.070919477930417,TUMI STORE INC.,LUGGAGE AND LEATHER GOODS STORES,5175 AVALON BOULEVARD,3475
-84.278736635779453,34.076793709536943,FIVE POINT SECURITY,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,518 PLYMOUTH LANE,3476
-84.275329141418283,34.07091954004661,PETER MILLAR,MEN'S CLOTHING STORES,5180 AVALON BOULEVARD,2519
-84.284363110424465,34.076217008488371,TAOYOYO,GRAPHIC DESIGN SERVICES,5183 VILLAGE GREEN WAY,2520
-84.275181511201566,34.070919670486852,MITCHELL GOLD + BOB WILLIAMS,FURNITURE STORES,5185 AVALON BOULEVARD,3477
-84.294828382069255,34.076949782601254,MEZZ SPA,OTHER PERSONAL CARE SERVICES,52 NORTH MAIN STREET,2521
-84.295154516513392,34.076973296823283,FLATLAND BOURBON & BAYOU,FULL-SERVICE RESTAURANTS,52 NORTH MAIN STREET B,2522
-84.308053051897119,34.065690264886179,FERRIS WHEEL ARTS,GRAPHIC DESIGN SERVICES,520 SOUTH MAIN STREET,3478
-84.308053051897119,34.065690264886179,DR. CATHY MD,OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),520 SOUTH MAIN STREET,3479
-84.308053051897119,34.065690264886179,AMERICA'S BEST AUTOMOTIVE - ALPHARETTA,OTHER AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE,520 SOUTH MAIN STREET,3480
-84.308053051897119,34.065690264886179,LNY INC,BEAUTY SALONS,520 SOUTH MAIN STREET,3481
-84.282567295348443,34.035399398581013,ECOA,WHOLESALE TRADE AGENTS AND BROKERS,520 SUMMERHILL PLACE,3482
-84.275998531077761,34.071110401578999,CONSTRUCTION & PROPERTY CONSULTANTS INC.,BUILDING INSPECTION SERVICES,5200 AVALON BOULEVARD,2523
-84.275998531077761,34.071110401578999,WB INTERIORS INC.,INTERIOR DESIGN SERVICES,5200 AVALON BOULEVARD,2524
-84.275998531077761,34.071110401578999,WAKEFIELD BEASLEY-ASSOCIATES ARCHITECTS,ARCHITECTURAL SERVICES,5200 AVALON BOULEVARD,2525
-84.275704869324755,34.071015242320385,KAHUA,SOFTWARE PUBLISHERS,5210 AVALON BOULEVARD,3483
-84.276456658899477,34.090892307731963,GO WIRELESS,"RADIO, TELEVISION, AND OTHER ELECTRONICS STORES",5215 WINDWARD PARKWAY,3484
-84.276337287711371,34.090719818684228,SALSARITAS FRESH CANTINA,FULL-SERVICE RESTAURANTS,5215 WINDWARD PARKWAY A,3485
-84.276390610702663,34.090796257160065,A TO Z TUTORING LLC,EDUCATIONAL SUPPORT SERVICES,5215 WINDWARD PARKWAY B,3486
-84.276435434866599,34.090849555329839,HEAVENLY PET SPA,PET CARE (EXCEPT VETERINARY) SERVICES,5215 WINDWARD PARKWAY C,2526
-84.276475430584384,34.090909902960398,BRACES BRACES,OFFICES OF DENTISTS,5215 WINDWARD PARKWAY D,2527
-84.310889877506696,34.075128497551553,"HIRE PROFILE, INC.",EXECUTIVE SEARCH SERVICES,5220 HUNTERS OAKS DRIVE,2528
-84.275524534785859,34.070996317793131,INTERNAL DATA RESOURCES,TEMPORARY HELP SERVICES,5230 AVALON BOULEVARD,3487
-84.269814739994416,34.035000693781058,CONSTRUCTION DIAGNOSTIC SERVICES,BUILDING INSPECTION SERVICES,525 INDIAN MILL COURT,3488
-84.269814739994416,34.035000693781058,CONSTRUCTION ARBITRATION ASSOCIATES LTD,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",525 INDIAN MILL COURT,3489
-84.254617372160027,34.055846246105574,"SAVVYA, LLC",OTHER COMPUTER RELATED SERVICES,525 KERSEY COVE,2529
-84.326453108336906,34.073937268815676,IMAGERY BY RASHELL,"PHOTOGRAPHY STUDIOS, PORTRAIT",525 KINGSPORT DRIVE,2530
-84.275312800591237,34.07108047575506,TREANORHL,ARCHITECTURAL SERVICES,5250 AVALON BOULEVARD,2531
-84.312071432071079,34.075865783927917,WELLS HOLDINGS,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",5270 HUNTERS OAKS DRIVE,3490
-84.275750895952854,34.071141156473381,"RITTMAN MEAD AMERICA, INC.",CUSTOM COMPUTER PROGRAMMING SERVICES,5280 AVALON BOULEVARD,2532
-84.295002350684598,34.074097286672462,DIME BUSINESS SERVICES,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,53 SOUTH MAIN STREET,3491
-84.295002350684598,34.074097286672462,JOHNNY ON THE SPOT CARPET - UPHOLSTERY,CARPET AND UPHOLSTERY CLEANING SERVICES,53 SOUTH MAIN STREET,3492
-84.294968318469159,34.074026755003267,ALL FIRED UP CERAMICS,ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,53 SOUTH MAIN STREET 100,2533
-84.29493346603256,34.074133001030624,CALIFORNIA CLOSETS,CUSTOM ARCHITECTURAL WOODWORK AND MILLWORK MANUFACTURING,53 SOUTH MAIN STREET 200,3493
-84.294952314507654,34.074085747817414,ABSOLUTE STAFFING & CONSULTING SOLUTIONS,CLAIMS ADJUSTING,53 SOUTH MAIN STREET 300,3494
-84.294952314507654,34.074085747817414,THRIVE COWORKING,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),53 SOUTH MAIN STREET 300,3495
-84.294952314507654,34.074085747817414,AGILE CO-OP,CUSTOM COMPUTER PROGRAMMING SERVICES,53 SOUTH MAIN STREET 300,3496
-84.294952314507654,34.074085747817414,ANGUILA LLC,OTHER MANAGEMENT CONSULTING SERVICES,53 SOUTH MAIN STREET 300,3497
-84.294952314507654,34.074085747817414,"ADJUSTER 365, LLC",ALL OTHER TRAVEL ARRANGEMENT AND RESERVATION SERVICES,53 SOUTH MAIN STREET 300,3498
-84.294952314507654,34.074085747817414,$45 FAST TRAFFIC SCHOOL,EXAM PREPARATION AND TUTORING,53 SOUTH MAIN STREET 300,3499
-84.224319391058515,34.066930307004917,"PASSERI DESIGNS, LLC",COSTUME JEWELRY AND NOVELTY MANUFACTURING,530 NOTTINGHAM COURT,2534
-84.268126194358501,34.038492070913051,SOUTHERN YANKEE STATING & DESIGN,INTERIOR DESIGN SERVICES,530 SCRANTON COURT,2535
-84.308918798796654,34.065581381869102,PUBLIC STORAGE LLC,LESSORS OF MINIWAREHOUSES AND SELF-STORAGE UNITS,530 SOUTH MAIN STREET,3500
-84.234182921118588,34.092560582050872,TALL GIRLS IN FASHION LLC,WOMEN'S CLOTHING STORES,5305 MASTERS WAY,3501
-84.309614934467604,34.036463715483968,CHARLES CHAMBERS,RESIDENTIAL REMODELERS,5306 BEAVER CREEK ROAD,3502
-84.309275805987369,34.066559164563557,"THE PORCH ON SOUTH MAIN, LLC",FURNITURE STORES,531 SOUTH MAIN STREET,2536
-84.204805392139718,34.082067122417484,HI POINT MAPPING,COMMERCIAL PHOTOGRAPHY,5310 DERBY CHASE COURT,2537
-84.27485596866353,34.089299869910811,RITUAL THE SALON LLC,BEAUTY SALONS,5315 WINDWARD PARKWAY A,3503
-84.27485596866353,34.089299869910811,CARLY SHOE HAIR LLC,BEAUTY SALONS,5315 WINDWARD PARKWAY A,3504
-84.274942283678456,34.089377732470417,TOP COAT NAILS & DAY SPA,NAIL SALONS,5315 WINDWARD PARKWAY C,3505
-84.274294486348936,34.088939162663266,MATTRESS FIRM #7128,FURNITURE STORES,5325 WINDWARD PARKWAY 101,3506
-84.274363364423721,34.088990630106082,FUZZY'S TACO SHOP,FULL-SERVICE RESTAURANTS,5325 WINDWARD PARKWAY 102,3507
-84.274442560889867,34.089039224952373,STARBUCKS COFFEE #8508,ALL OTHER SPECIALTY FOOD STORES,5325 WINDWARD PARKWAY 103,3508
-84.202891629239758,34.080711215423513,REGINA JACKSON,OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,5338 NEWPORT BAY PASSAGE,3509
-84.201913154096758,34.080230275695449,VSN INC,CUSTOM COMPUTER PROGRAMMING SERVICES,5373 NEWPORT BAY PASSAGE,2538
-84.201654426372556,34.080635549285425,SEAGULL IMPORT AND EXPORT LLC,ELECTRONIC SHOPPING,5378 NEWPORT BAY PASSAGE,3510
-84.293787493166235,34.090707334584778,MAIN STREET AUTOMOTIVE,GENERAL AUTOMOTIVE REPAIR,540 NORTH MAIN STREET,2539
-84.272825011857805,34.08705393067126,"ANDRITZ, INC.",PAPER INDUSTRY MACHINERY MANUFACTURING,5405 WINDWARD PARKWAY,3511
-84.272825011857805,34.08705393067126,O&M HALYARD INC.,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,5405 WINDWARD PARKWAY,3512
-84.272825011857805,34.08705393067126,"AVANOS MEDICAL, INC",SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,5405 WINDWARD PARKWAY,3513
-84.272825011857805,34.08705393067126,"NOVITEX ENTERPRISE SOLUTION, INC","DATA PROCESSING, HOSTING, AND RELATED SERVICES",5405 WINDWARD PARKWAY,3514
-84.272825011857805,34.08705393067126,HIGHWOODS REALTY LIMITED PARTNERSHIP,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),5405 WINDWARD PARKWAY,3515
-84.249793769375202,34.057022149464913,ALLERGAN PLC,DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,545 BARNESLEY LANE,3516
-84.238435503014969,34.076035846155158,"BOKANO, LLC",FACILITIES SUPPORT SERVICES,545 INLET WOODS COURT,3517
-84.270839291493985,34.087636566188579,COMFORT INN ALPHARETTA,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,5455 WINDWARD PARKWAY,3518
-84.201342382731752,34.081474772159048,TNT ENTERPRISES OF GA,HARDWARE STORES,5460 DERBY CHASE COURT,2540
-84.27067001822283,34.086859855963695,RESIDENCE INN #233,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,5465 WINDWARD PARKWAY,2541
-84.2702126038985,34.087415672654295,BURGERFI,FULL-SERVICE RESTAURANTS,5475 WINDWARD PARKWAY,2542
-84.297000386977444,34.074065600290488,VILLAGE REALITY NORTH,OFFICES OF REAL ESTATE AGENTS AND BROKERS,55 ROSWELL STREET,3519
-84.277968623276195,34.075918923706951,SIMPLY ELEGANT EVENTS OF GEORGIA,"PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",550 PLYMOUTH LANE,2543
-84.277855599004866,34.072870741900886,ROYAL KIDS ENTERTAINMENT LLC,ALL OTHER PERSONAL SERVICES,5507 WEBB BRIDGE COURT,2544
-84.268494987865623,34.08822153467419,WALGREENS #09451,PHARMACIES AND DRUG STORES,5510 WINDWARD PARKWAY,2545
-84.29956710617455,34.087711817985678,DEMPSEY APPRAISAL SERVICE INC.,OFFICES OF REAL ESTATE APPRAISERS,5530 SURREY COURT,2546
-84.26627965760288,34.087947458561302,OFFICE DEPOT #02311,OFFICE SUPPLIES AND STATIONERY STORES,5530 WINDWARD PARKWAY,2547
-84.264830193488692,34.088962066027975,OFFICE DEPOT #02311,OFFICE SUPPLIES AND STATIONERY STORES,5530 WINDWARD PARKWAY,2548
-84.267577131974747,34.088695399957729,OFFICE DEPOT #02311,OFFICE SUPPLIES AND STATIONERY STORES,5530 WINDWARD PARKWAY,2549
-84.26627965760288,34.087947458561302,SMOOTHIE & SNACKS CAFE,SNACK AND NONALCOHOLIC BEVERAGE BARS,5530 WINDWARD PARKWAY,2550
-84.264830193488692,34.088962066027975,SMOOTHIE & SNACKS CAFE,SNACK AND NONALCOHOLIC BEVERAGE BARS,5530 WINDWARD PARKWAY,2551
-84.267577131974747,34.088695399957729,SMOOTHIE & SNACKS CAFE,SNACK AND NONALCOHOLIC BEVERAGE BARS,5530 WINDWARD PARKWAY,2552
-84.26627965760288,34.087947458561302,LA FITNESS,FITNESS AND RECREATIONAL SPORTS CENTERS,5530 WINDWARD PARKWAY,2553
-84.264830193488692,34.088962066027975,LA FITNESS,FITNESS AND RECREATIONAL SPORTS CENTERS,5530 WINDWARD PARKWAY,2554
-84.267577131974747,34.088695399957729,LA FITNESS,FITNESS AND RECREATIONAL SPORTS CENTERS,5530 WINDWARD PARKWAY,2555
-84.26627965760288,34.087947458561302,EINSTEIN BROS. BAGELS #3460,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY,2556
-84.264830193488692,34.088962066027975,EINSTEIN BROS. BAGELS #3460,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY,2557
-84.267577131974747,34.088695399957729,EINSTEIN BROS. BAGELS #3460,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY,2558
-84.26627965760288,34.087947458561302,MASSAGE ENVY,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,5530 WINDWARD PARKWAY,2559
-84.264830193488692,34.088962066027975,MASSAGE ENVY,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,5530 WINDWARD PARKWAY,2560
-84.267577131974747,34.088695399957729,MASSAGE ENVY,OFFICES OF ALL OTHER MISCELLANEOUS HEALTH PRACTITIONERS,5530 WINDWARD PARKWAY,2561
-84.266496215237439,34.088195793065012,MINIME FACTORY LLC,GRAPHIC DESIGN SERVICES,5530 WINDWARD PARKWAY A100,3520
-84.266317555164363,34.088242484516506,THE ORIGINAL PANCAKE HOUSE,FULL-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY A120,3521
-84.266162934814247,34.088248428800213,THAI SQUARED,FULL-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY A140,2562
-84.266104319501167,34.087722704334276,SKIN AFFAIR THREADING & WAXING,OTHER PERSONAL CARE SERVICES,5530 WINDWARD PARKWAY B200,3522
-84.265996639569025,34.087779682910693,GREATER SOUTHERN HOME RECREATION,FURNITURE STORES,5530 WINDWARD PARKWAY B210,2563
-84.265832874132641,34.087716028212661,ORECK FLOOR CARE CENTER #026,HOUSEHOLD APPLIANCE STORES,5530 WINDWARD PARKWAY B230,3523
-84.26685161443713,34.087757311395762,SAIGON CAFE,FULL-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY C300,3524
-84.266751096607322,34.087696222802428,BURGERIM,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY C310,3525
-84.266676531146274,34.087689390722431,HEALEY NUTRITION LLC,FOOD (HEALTH) SUPPLEMENT STORES,5530 WINDWARD PARKWAY C320,2597
-84.266628897102819,34.08768942948479,SMOOTHIE KING #1048,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY C322,2598
-84.266505949945397,34.087927321402262,CHAMPION PHYSICAL THERAPY,"OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",5530 WINDWARD PARKWAY C350,2599
-84.267337269487314,34.087753468499663,BEAUTY MARK HAIRTIQUE & LASH BAR LLC,"COSMETICS, BEAUTY SUPPLIES, AND PERFUME STORES",5530 WINDWARD PARKWAY D400,2600
-84.267337269487314,34.087753468499663,SHADES OF COLOR SALON & HAIR COMPANY,BEAUTY SALONS,5530 WINDWARD PARKWAY D400,2601
-84.267337269487314,34.087753468499663,FRANCO HAIR STUDIO SALON,BEAUTY SALONS,5530 WINDWARD PARKWAY D400,2602
-84.267249263122181,34.087764741252805,DEERFIELD DENTISTRY,OFFICES OF DENTISTS,5530 WINDWARD PARKWAY D410,3526
-84.267099088921142,34.08774504764795,BIG PEACH RUNNING COMPANY,SPORTING GOODS STORES,5530 WINDWARD PARKWAY D420,3527
-84.266960177517532,34.087748607961935,SWAGAT MASALA BOWL,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY D440,2603
-84.265919100430978,34.088924253257488,PITA MEDITERRANEAN STREET FOOD,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY E101,2604
-84.264490663388827,34.08938269624074,JFH BARBERSHOP LLC,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3542
-84.264490663388827,34.08938269624074,THE SALTY MANE,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3543
-84.264490663388827,34.08938269624074,A. ESTHETIC ESSENTIALS LLC,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3544
-84.264490663388827,34.08938269624074,SALON BOUTIQUE BY ROBIN ELAINE,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3545
-84.264490663388827,34.08938269624074,DOLCE CABELLO SALON,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3546
-84.264490663388827,34.08938269624074,SWAY HAIR SALON LLC,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3547
-84.264490663388827,34.08938269624074,ALLIEMANNING HAIR,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3548
-84.264490663388827,34.08938269624074,PLATINUM B STUDIO,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3549
-84.264490663388827,34.08938269624074,REBECCA BREAUX,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3550
-84.264490663388827,34.08938269624074,JEROME LOVE,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3551
-84.264490663388827,34.08938269624074,ANGELE JOIE DUNCAN,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3528
-84.264490663388827,34.08938269624074,BROOKLYN BEAUTY BAR,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3529
-84.264490663388827,34.08938269624074,SOLO TU MEN'S HAIR SALON,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3530
-84.264490663388827,34.08938269624074,PHENIX SALON SUITES,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3531
-84.264490663388827,34.08938269624074,FACE IT LASHES & SKIN CARE,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3532
-84.264490663388827,34.08938269624074,A SQUARE NAILS LLC,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3533
-84.264490663388827,34.08938269624074,MADELINE ROSE SALON,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3534
-84.264490663388827,34.08938269624074,PARSA BEAUTY SALON,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3535
-84.264490663388827,34.08938269624074,BEAUTY INK,OTHER PERSONAL CARE SERVICES,5530 WINDWARD PARKWAY E400,3536
-84.264490663388827,34.08938269624074,NASTASHA SMITH-MILLER,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3537
-84.264490663388827,34.08938269624074,LAUREN RATH HAIR STUDIO,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3538
-84.264490663388827,34.08938269624074,TISHANA EASON,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3539
-84.264490663388827,34.08938269624074,LA'RIE SALON,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3540
-84.264490663388827,34.08938269624074,BEAUTY THEORY,BEAUTY SALONS,5530 WINDWARD PARKWAY E400,3541
-84.263810754747098,34.089487121665201,WILD WING CAFE,FULL-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY E800,3552
-84.267031121039992,34.088812996719902,YA MON JAMAICAN CUISINE GA LLC,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY G1010,3553
-84.266925910855477,34.088668431320556,XANEVIA NAILS,NAIL SALONS,5530 WINDWARD PARKWAY G1030,3554
-84.266884171781527,34.088596140174147,POKE FRESH,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY G1040,3555
-84.266823468256533,34.088489437468887,CHIROJOINT NATL LLC  THE JOINT,OFFICES OF CHIROPRACTORS,5530 WINDWARD PARKWAY G1055,2605
-84.266804324309575,34.088459087812907,PROFILE SANFORD ALPHARETTA,ALL OTHER HEALTH AND PERSONAL CARE STORES,5530 WINDWARD PARKWAY G1060,3556
-84.266769852762252,34.088406379039931,HOT BREADS,LIMITED-SERVICE RESTAURANTS,5530 WINDWARD PARKWAY G1070,3557
