X,Y,OBJECTID,SYSSCHOOL,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,FAC_SCHTYP,GRADE_RANGE,SCHOOL_ADD,SCHOOL_CITY,STATE,SCHOOL_ZIP,SCHOOL_PHONE,Tot_EnrollmentA_FallSchYr_2011,Pct_Absent_0_5_days_2011,Pct_Absent_6_15_days_2011,Pct_Absent_16_or_more_days_2011,Tot_EnrollmentA_FallSchYr_2012,Pct_Absent_0_5_days_2012,Pct_Absent_6_15_days_2012,Pct_Absent_16_or_more_days_2012,Tot_EnrollmentA_FallSchYr_2013,Pct_Absent_0_5_days_2013,Pct_Absent_6_15_days_2013,Pct_Absent_16_or_more_days_2013,Tot_EnrollmentA_FallSchYr_2014,Pct_Absent_0_5_days_2014,Pct_Absent_6_15_days_2014,Pct_Absent_16_or_more_days_2014,Tot_EnrollmentA_FallSchYr_2015,Pct_Absent_0_5_days_2015,Pct_Absent_6_15_days_2015,Pct_Absent_16_or_more_days_2015,Tot_EnrollmentA_FallSchYr_2016,Pct_Absent_0_5_days_2016,Pct_Absent_6_15_days_2016,Pct_Absent_16_or_more_days_2016,GlobalID,last_edited_date
-84.541600999964004,34.100924000163047,1653,6280197,628,Cherokee County,0197,Woodstock High School,H,09-12,2010 Towne Lake Hills South Dr,Woodstock,GA,30189-5288,770.721.3000,2034,65.3,28.4,6.3,1950,68.8,25.6,5.6,1926,67.3,27,5.8,2012,70.7,24.1,5.3,2179,65.5,28.2,6.4,2295,60.6,31.3,8.1,{A4D89A5D-D306-489E-8ABB-0EB77F915DB4},
-84.562878000286261,34.115959999933381,1654,6280176,628,Cherokee County,0176,Etowah High School,H,09-12,6565 Putnam Ford Dr,Woodstock,GA,30189-1501,770.721.3120,2144,65.9,28.2,5.9,2229,60.4,32.5,7.1,2367,60.2,33.3,6.5,2440,65.9,27.9,6.2,2411,65.3,29.5,5.2,2407,64.6,29.1,6.3,{A703C71E-8ADA-4F6F-9460-3C57209BD322},
-84.480701000247848,34.115762000390319,1655,6280115,628,Cherokee County,0115,River Ridge High School,H,09-12,400 Arnold Mill Rd,Woodstock,GA,30188-2834,770.721.6500,709,71,25.3,3.7,1096,69.6,24,6.4,1460,65.7,28.2,6.1,1543,65.7,27.2,7,1601,69.3,24.2,6.5,1679,60,31.2,8.8,{F45B6A45-0F2D-4E79-9B80-BDB69E148EAF},
-84.429712000311056,34.171356999828532,1656,6280191,628,Cherokee County,0191,Sequoyah High School,H,09-12,4485 Hickory Rd,Canton,GA,30115-4194,770.721.3200,1746,61.5,30,8.5,1599,69,25.4,5.7,1585,66.7,27.2,6.1,1644,66.9,26.8,6.3,1715,59,31.9,9.1,1828,59.8,30.7,9.6,{74C2F439-50F7-400F-9401-E4A7EE545B8C},
-84.501451999422486,34.234904000268259,1657,6285050,628,Cherokee County,5050,Cherokee High School,H,09-12,930 Marietta Hwy,Canton,GA,30114-3619,770.721.5300,2081,57.8,33.2,9,2085,57.7,33.6,8.8,2115,57.1,33,9.9,2154,57.8,31.1,11.1,2378,53.8,33.8,12.5,2543,54.2,33,12.8,{5DA9F47B-0C03-4331-B6A2-BF427AC5F0E2},
-84.402046999670915,33.556754000185805,1658,6310377,631,Clayton County,0377,Riverdale High School,H,09-12,160 Roberts Dr,Riverdale,GA,30274-3302,770.473.2905,1416,42.8,35.6,21.6,1237,42.9,33.8,23.3,1303,48.9,32.3,18.9,1393,55.5,29.8,14.7,1392,48.3,31.7,20,1342,46.4,32.6,21,{BEEAC983-6AB1-4A8B-8D78-259BFC0A11B0},
-84.396138000703544,33.586297999915899,1659,6310115,631,Clayton County,0115,Charles R. Drew High School,H,09-12,6237 Garden Walk Blvd,Riverdale,GA,30274-2612,770.473.2700,1182,64.2,26.3,9.5,1594,72.9,18.8,8.3,1589,63.6,25.9,10.6,1555,39.4,34.1,26.5,1565,41.4,32.4,26.2,1593,40.8,32.2,26.9,{90CAA94F-3F6F-4043-A0AB-42F2197AF360},
-84.353219999762004,33.605137999686185,1660,6311054,631,Clayton County,1054,Forest Park High School,H,09-12,5452 Phillips Dr,Forest Park,GA,30297-4029,404.362.3890,1643,42.2,34.9,22.9,1651,40.9,34,25.2,1710,40.5,34.6,24.9,1742,44.7,28.4,26.9,1874,41.5,31,27.6,1952,37.3,31.7,30.9,{4C187989-F5C0-4497-BDF8-2FF7DBF58D38},
-84.39846499924748,33.675041999504259,1661,7610403,761,Atlanta Public Schools,0403,APS-Forrest Hills Academy,H,06-12,2930 Forrest Hills Dr SW,Atlanta,GA,30315-9027,404.591.7275,201,32.2,35.1,32.7,252,19.3,31.3,49.4,231,25,31,44.1,246,20.2,29.6,50.2,277,17.4,24.5,58.1,184,26.2,26.7,47.1,{E82A3E70-FB0F-43C2-86DB-B88C4318DED3},
-84.361938000265795,33.670837999632532,1662,7611412,761,Atlanta Public Schools,1412,South Atlanta High School,H,09-12,800 Hutchens Rd SE,Atlanta,GA,30354-2502,404.802.5050,,,,,,,,,,,,,,,,,,,,,,,,,{94895C88-3BA6-49C7-97AA-75F6415412AF},
-84.314688999789936,33.591886999819707,1663,6310114,631,Clayton County,0114,Elite Scholars Academy School,H,06-12,5968 Maddox Rd,Morrow,GA,30260-1327,770.472.2823,307,73.1,24.8,2.2,376,72.2,25,2.8,424,72,25.2,2.8,495,81.1,16.9,2,593,83.7,14.9,1.4,597,79.7,18.4,1.9,{F15FA862-7912-4CE0-B9D3-6EFB6B8B77C6},
-84.314005000072527,33.593846000167616,1664,6314058,631,Clayton County,4058,Morrow High School,H,09-12,2299 Old Rex Morrow Rd,Morrow,GA,30260-1361,404.362.3865,1819,53.3,30.1,16.6,1762,48.8,32.3,18.9,1728,49.8,33,17.2,1737,50.2,30.7,19.2,1830,46.5,34.4,19.1,1990,42.2,35.1,22.7,{D3512E0B-8175-4E16-925A-76A08763E197},
-84.310683999610248,33.55478600029015,1665,6310215,631,Clayton County,0215,Martha Ellen Stilwell School for the Performing Arts,H,09-12,2535 Mount Zion Pkwy,Jonesboro,GA,30236-2501,770.473.2785,,,,,,,,,,,,,,,,,396,94.6,5,0.5,542,75.2,22.4,2.4,{146F07B8-9841-4B8C-8008-F604ACCF1054},
-84.310683999610248,33.55478600029015,1666,6310290,631,Clayton County,0290,Mount Zion High School,H,09-12,2535 Mount Zion Pkwy,Jonesboro,GA,30236-2501,770.473.2940,1580,46.2,34,19.8,1570,54.3,29.7,16,1604,52.7,29.7,17.6,1639,50.2,31.3,18.5,1341,41.4,35.6,22.9,1283,41.8,34.3,23.9,{CEE57B27-093F-4423-93A4-13BF45CAE734},
-84.294834000042158,33.676117000479472,1667,6440172,644,DeKalb County,0172,Cedar Grove High School,H,09-12,2360 River Rd,Ellenwood,GA,30294-1128,678.874.4002,1072,50.9,29.9,19.2,932,48.5,29.3,22.2,971,51.7,29.1,19.3,1010,100,0,0,1014,50.8,32.5,16.7,1083,49.9,35.1,15,{90022321-B07A-48C4-9996-4F5F6A5B6CD2},
-84.387082000316639,33.720563999666368,1668,7610106,761,Atlanta Public Schools,0106,Early College High School at Carver,H,09-12,55 McDonough Blvd SE,Atlanta,GA,30315-2316,404.802.4405,345,91.2,7.4,1.4,328,91.9,6,2.1,331,75.3,19.1,5.6,347,72.9,22,5.1,321,65,28.3,6.7,303,68.9,25.4,5.7,{D34DD834-1CDB-409C-9720-4FB5593070AD},
-84.387082000316639,33.720563999666368,1669,7610306,761,Atlanta Public Schools,0306,School of Technology at Carver,H,09-12,55 McDonough Blvd SE,Atlanta,GA,30315-2316,404.802.4410,335,54.5,31.5,14,279,28.8,44.6,26.6,346,28.7,37.6,33.6,353,23.9,30.3,45.8,305,24.9,33.2,41.8,292,28.1,33.1,38.8,{7D0F3D21-B5E6-414A-BDC1-0386399E9185},
-84.387082000316639,33.720563999666368,1670,7611413,761,Atlanta Public Schools,1413,Carver High School,H,09-12,55 McDonough Blvd SE,Atlanta,GA,30315-2316,404.802.4415,,,,,,,,,,,,,,,,,,,,,,,,,{44EC583D-D158-4340-A342-759157D2778F},
-84.361772000263443,33.739577000206985,1671,7610186,761,Atlanta Public Schools,0186,"Maynard H. Jackson, Jr. High School",H,09-12,801 Glenwood Ave SE,Atlanta,GA,30316-1813,404.802.5200,814,40,35,25,791,35.8,31.8,32.4,971,33.5,34.7,31.8,960,30.9,34.9,34.3,1022,35.1,38,26.8,1096,35.2,35.5,29.3,{0FD0C1A8-E5F3-4B9E-8A70-52E8F9B7789D},
-84.385578000608675,33.754740000023013,1672,7820119,7820119,State Charter Schools- Graduation Achievement Center Charter High School,0119,Graduation Achievement Center Charter High School,H,09-12,100 Edgewood Ave NE Ste 915,Atlanta,GA,30303-3070,404.577.8593,,,,,,,,,519,31.8,66.7,1.5,1741,100,0,0,1894,100,0,0,1864,100,0,0,{D16883E7-6286-496F-8C49-B57DA6A15138},
-84.372747000398874,33.780565000405467,1673,7614560,761,Atlanta Public Schools,4560,Grady High School,H,09-12,929 Charles Allen Dr NE,Atlanta,GA,30309-4204,404.802.3001,1483,46,36.7,17.4,1464,42.9,38.4,18.7,1405,35.2,42.2,22.6,1330,41.3,42.4,16.3,1287,38.7,41.2,20.1,1364,44.5,37.2,18.4,{C9663E80-235C-44CC-A8D4-307A3CABC6C9},
-84.345298000399652,33.780105000369936,1674,6440707,644,DeKalb County,0707,UHS of Laurel Heights,H,PK-12,934 Briarcliff Rd NE,Atlanta,GA,30306-2618,404.888.7876,25,100,0,0,30,98.9,1.1,0,34,100,0,0,32,100,0,0,27,98.6,1.4,0,49,100,0,0,{F4E36FE0-94AA-49A7-9AF7-3E02C9202470},
-84.326746999970169,33.704153000142938,1675,6443070,644,DeKalb County,3070,McNair High School,H,09-12,1804 Bouldercrest Rd SE,Atlanta,GA,30316-3902,678.874.4902,943,37.6,33.9,28.5,827,42.8,31.6,25.6,910,41.7,30.6,27.7,869,100,0,0,808,37,33.4,29.6,795,30,35,34.9,{F6BE49B5-E2C9-459E-B214-ABCFC03B36DE},
-84.331106000066058,33.745978000599436,1676,7612664,761,Atlanta Public Schools,2664,Crim High School,H,09-12,256 Clifton St SE,Atlanta,GA,30317-2123,404.802.5800,560,10.6,10.5,78.8,441,12.1,10.3,77.5,346,11.8,12.6,75.6,266,12.2,17.2,70.5,298,11.8,16.7,71.5,181,13.9,13.5,72.6,{DF665969-05C3-4170-BA79-B66CCEAEB67D},
-84.316407999849645,33.793394000474137,1677,6442055,644,DeKalb County,2055,Druid Hills High School,H,09-12,1798 Haygood Dr NE,Atlanta,GA,30307-1119,678.874.6302,1484,43.8,33.4,22.9,1809,43.6,33.8,22.5,1574,41.5,36.2,22.3,1459,100,0,0,1386,43,36.8,20.1,1279,36.9,39.3,23.8,{A021E2B6-1B4C-4DDC-B3B7-75315D915C5A},
-84.297260000336053,33.771669000054189,1678,7733050,773,Decatur City,3050,Decatur High School,H,09-12,310 N McDonough St,Decatur,GA,30030-3339,404.370.4420,749,62.8,28.8,8.4,824,61.3,32,6.7,925,55,35.3,9.7,990,63,29.6,7.3,1073,60,32.3,7.7,1158,56.5,33.1,10.4,{7DF2AB77-17FB-4EBC-AE06-0C79DBDD3D23},
-84.244069999933274,33.650819999887752,1679,6440112,644,DeKalb County,0112,Destiny Achievers Academy of Excellence,H,09-12,3595 Linecrest Rd,Ellenwood,GA,30294-1839,404.328.0898,,,,,111,24.8,32.1,43,112,25,26.3,48.7,117,100,0,0,114,38.1,36.3,25.6,153,23.3,32.4,44.3,{5E57E0FD-1710-414C-9053-5BA6B0366DE1},
-84.202821000179682,33.564105000348924,1680,6750295,675,Henry County,0295,Stockbridge High School,H,09-12,1151 Old Conyers Rd,Stockbridge,GA,30281-2605,770.474.8747,1295,54.7,33.8,11.5,1342,50.4,34.9,14.7,1372,49.3,37.9,12.8,1446,58.4,33.6,8,1442,43.1,37,19.8,1494,42,38.7,19.3,{AC234533-8FB3-49FC-A2FC-F4CD219A8071},
-84.154207000695436,33.561464000194853,1681,6750408,675,Henry County,0408,Woodland High School,H,09-12,800 Moseley Dr,Stockbridge,GA,30281-2904,770.389.2784,1550,58.7,30,11.3,1458,51.9,36.8,11.3,1419,52.2,35.7,12.1,1413,61.9,29.3,8.9,1531,55.9,32.3,11.7,1473,55.9,32.6,11.5,{6ACD17AE-13CD-4663-8176-39832A91CF8F},
-84.198415999284023,33.661525999839476,1682,6440103,644,DeKalb County,0103,"Martin Luther King, Jr. High School",H,09-12,3991 Snapfinger Rd,Lithonia,GA,30038-3648,678.874.5402,1659,43.8,37.2,18.9,1510,45.6,33.8,20.6,1669,45.9,34.4,19.7,1571,100,0,0,1668,44.2,33.9,21.9,1655,43.3,33,23.7,{0A5169D4-DF9B-45C2-A382-FA95D31A057A},
-84.250675999969431,33.728124000160875,1683,6442054,644,DeKalb County,2054,Columbia High School,H,09-12,2106 Columbia Dr,Decatur,GA,30032-7202,678.874.0802,1199,46.5,31.2,22.3,1288,44.2,34.4,21.4,1358,39.5,31.9,28.5,1232,100,0,0,1211,36.9,37.8,25.3,1218,25.8,37.2,37,{48B44564-81CC-4338-A612-B752A2F4D147},
-84.224077000385549,33.70281399986726,1684,6445067,644,DeKalb County,5067,Southwest DeKalb High School,H,09-12,2863 Kelley Chapel Rd,Decatur,GA,30034-2208,678.874.1902,1667,49,33.9,17,1526,47.9,33.6,18.5,1429,49.3,33.2,17.5,1320,100,0,0,1275,51.2,31.7,17.1,1230,43.1,36.2,20.7,{84C1D8A0-8F72-45A6-97D8-B9CC8DEC013B},
-84.236755000342441,33.747261000671976,1685,6444069,644,DeKalb County,4069,Towers High School,H,09-12,3919 Brookcrest Cir,Decatur,GA,30032-3815,678.874.2202,935,45.7,30.2,24.1,1050,35.2,29.2,35.5,990,38.9,31.9,29.1,993,100,0,0,1001,43.2,31.7,25.1,975,29.7,35.5,34.8,{9C92F602-51A5-449D-83C3-EDB7057F2960},
-84.267262000248706,33.759348000471725,1686,6440410,644,DeKalb County,0410,DeKalb School of the Arts,H,08-12,1192 Clarendon Ave,Avondale Estates,GA,30002-1570,678.676.2502,322,66.5,29.3,4.3,321,70.9,27,2.1,336,71,26.1,2.9,358,100,0,0,370,81,17.7,1.3,397,69.8,27.2,3,{3874541C-E1A2-4A96-8279-73B517E42ED4},
-84.237161000037645,33.794762999875033,1687,6444053,644,DeKalb County,4053,Clarkston High School,H,09-12,618 N Indian Creek Dr,Clarkston,GA,30021-2364,678.676.5302,1069,46.4,31.6,22,1311,45.6,30.8,23.6,1533,45.7,28.6,25.7,1523,100,0,0,1544,51,27.8,21.2,1642,40.5,35.7,23.8,{262FD528-35BB-4AAB-82FF-7F571572584F},
-84.149093000682171,33.709922000040208,1688,6440105,644,DeKalb County,0105,Miller Grove High School,H,09-12,2645 Dekalb Medical Pkwy,Lithonia,GA,30058-4990,678.875.1102,1606,51.6,32,16.4,1563,46.6,33.8,19.6,1577,46.7,34.5,18.9,1532,100,0,0,1551,46.5,32.1,21.4,1501,36,35.5,28.5,{A660123F-5307-4CFE-A3AE-9DB5C7588612},
-84.198837999764493,33.800083000233037,1689,6440500,644,DeKalb County,0500,DeKalb Alternative School,H,03-12,5855 Memorial Dr,Stone Mountain,GA,30083-3486,678.676.2302,166,33.9,28.8,37.3,191,30.9,30.9,38.3,167,55.8,22.2,22,149,100,0,0,156,37.4,29.8,32.7,166,28.3,31.3,40.4,{6AB0AC4C-8BC4-4A9C-8C3C-CD8CEF345A30},
-84.202032000379418,33.810467000180211,1690,6440276,644,DeKalb County,0276,Stone Mountain High School,H,09-12,4555 Central Dr,Stone Mountain,GA,30083-2528,678.676.6302,1176,50.5,31,18.5,1120,52,31.6,16.4,1145,52.2,29.9,17.9,1138,100,0,0,1062,46.7,33.3,20,1019,33.9,37,29.1,{385A59A2-1052-4123-8E7D-343CECB78DD1},
-84.177990999751472,33.757426000117093,1691,6440176,644,DeKalb County,0176,Redan High School,H,09-12,5247 Redan Rd,Stone Mountain,GA,30088-2803,678.676.3602,1355,54.1,28.2,17.7,1239,50.9,31,18.1,1237,48.6,31.9,19.5,1143,100,0,0,1107,44.5,35.7,19.8,1025,37.3,36.5,26.2,{6D49378C-B0BA-41FC-9A9A-99129A431BD0},
-84.337725000329684,33.844166999901304,1692,6444054,644,DeKalb County,4054,Cross Keys High School,H,09-12,1626 N Druid Hills Rd NE,Brookhaven,GA,30319-4156,678.874.6102,976,44,34.7,21.3,988,42.6,33.2,24.2,1029,40.8,34.1,25,1150,100,0,0,1316,42.1,34.5,23.4,1523,36.2,35,28.8,{0D185907-509C-44B7-B4E4-BD0615F08B71},
-84.284446999438657,33.845277999786994,1693,6443060,644,DeKalb County,3060,Lakeside High School,H,09-12,3801 Briarcliff Rd NE,Atlanta,GA,30345-3856,678.874.6702,1804,46.4,34.9,18.7,1862,45.4,37.6,17,1914,51.2,33.2,15.6,1979,100,0,0,2048,43.1,39.2,17.8,2133,50.8,32.5,16.7,{4F5D9FBA-1842-42EA-9459-00FDB275A24B},
-84.315782000009591,33.945764999943393,1694,6445055,644,DeKalb County,5055,Dunwoody High School,H,09-12,5035 Vermack Rd,Dunwoody,GA,30338-4626,678.874.8502,1495,54.7,33.3,12,1510,55.5,31.4,13.1,1511,54.8,30.6,14.6,1561,100,0,0,1676,55.2,32.8,12,1697,44.9,39.3,15.9,{3FC0557A-AB89-4DBC-B583-E3FE00DA4CF8},
-84.307337999745826,33.897818999601149,1695,6445052,644,DeKalb County,5052,Chamblee Charter High School,H,09-12,3688 Chamblee Dunwoody Rd,Chamblee,GA,30341-2143,678.676.6902,1518,55.5,30.3,14.2,1372,56.9,29.3,13.8,1263,55.6,31.1,13.3,1301,100,0,0,1309,54.2,34.4,11.4,1377,50.3,38,11.7,{4357517A-2359-4878-A40F-6FE0E5D63155},
-84.363047000318986,33.957212000028342,1696,6604062,660,Fulton County,4062,North Springs High School,H,09-12,7447 Roswell Rd,Atlanta,GA,30328-1026,470.254.2490,1445,68.7,26,5.2,1552,42.3,38.5,19.2,1646,37,40.2,22.8,1618,59.2,30,10.9,1653,59.4,32.4,8.2,1630,47.6,40.4,12,{DED18B1B-FEAB-451B-8425-61C1FDD47D6C},
-84.38085400044757,34.062805999890038,1697,6600191,660,Fulton County,0191,Roswell High School,H,09-12,11595 King Rd,Roswell,GA,30075-2207,470.254.4500,2471,59.4,32.8,7.8,2465,51.2,37.6,11.2,2321,55,35.3,9.7,2218,59.1,32.3,8.5,2078,52,35.9,12.1,2117,65.7,27,7.3,{8B0C819E-64A2-4306-BFD5-459BC243FC7B},
-84.362863999317568,34.019791000076275,1698,6600386,660,Fulton County,0386,Independence High School,H,09-12,791 Mimosa Blvd,Roswell,GA,30075-4407,470.254.6339,294,58.6,37.2,4.1,264,55.3,37.6,7.1,268,48.7,48.9,2.4,258,40.1,53,6.9,176,30.1,54.2,15.7,172,46.5,45.1,8.4,{A4E2DEB3-3AF3-497E-A0FA-7328750459C0},
-84.290842999741983,34.007047000179092,1699,6600198,660,Fulton County,0198,Centennial High School,H,09-12,9310 Scott Rd,Roswell,GA,30076-3417,470.254.4230,1948,55.1,32,12.9,1883,54.2,32.7,13.1,1863,56.1,33.4,10.5,1894,64.9,26.4,8.6,1847,59.4,31.3,9.3,1938,49.2,37.2,13.6,{C4BF9181-C0BC-4627-B844-7BBC30942F6D},
-84.216101999941372,33.856240000346396,1700,6441070,644,DeKalb County,1070,Tucker High School,H,09-12,5036 Lavista Rd,Tucker,GA,30084-3500,678.874.3702,1537,48.7,35.1,16.2,1629,51.5,33.6,15,1754,50.3,32.1,17.6,1832,100,0,0,1843,49.3,34.3,16.3,1824,46,34.9,19.1,{DA3BF067-8C95-460F-96F2-22B6C13DABC6},
-84.194653000532483,33.832589999650949,1701,6440407,644,DeKalb County,0407,Dekalb Early College Academy,H,09-12,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083-1027,678.676.0221,187,87.3,12.7,0,282,88.2,11.1,0.7,273,83.1,15.8,1.1,274,100,0,0,335,88.5,10,1.5,319,86,12.7,1.2,{674E4AAB-1161-4F87-86F1-63626EC1E527},
-84.194653000532483,33.832589999650949,1702,6440810,644,DeKalb County,0810,Elizabeth Andrews High School,H,10-12,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083-1027,678.676.2602,534,26.5,31.2,42.4,659,21.7,23.3,55,687,26,26.4,47.6,654,100,0,0,576,28.3,45.2,26.6,550,26.2,45.2,28.6,{5A5DE958-DC65-4428-8C79-0FF15C45A107},
-84.149085999171433,33.922267000126368,1703,6670187,667,Gwinnett County,0187,Meadowcreek High School,H,09-12,4455 Steve Reynolds Blvd,Norcross,GA,30093-3323,770.381.9680,2675,49.1,32.1,18.8,2732,39.3,34,26.8,2858,40.1,35.5,24.4,3119,44.9,32.3,22.8,3548,43,31.4,25.6,3193,38.1,31,30.9,{4710B17A-D3AB-47C0-A61E-AD993D816FCC},
-84.21408200014379,33.956483999630727,1704,6671114,667,Gwinnett County,1114,Gwinnett Intervention Education Center (GIVE) West,H,06-12,5550 Peachtree Industrial Blvd,Norcross,GA,30071-1450,770.246.5300,,,,,,,,,,,,,208,54.6,32,13.4,156,48.9,31.8,19.2,195,50.9,26.5,22.6,{16419A09-DCDC-44E9-ACDE-B665A521CD6B},
-84.255645999870012,34.075785999565603,1705,6600205,660,Fulton County,0205,Alpharetta High School,H,09-12,3595 Webb Bridge Rd,Alpharetta,GA,30005-4140,470.254.7640,2333,59.6,32.2,8.2,2330,59.9,31.4,8.6,2105,70.3,25.1,4.6,2066,76.2,20,3.8,2061,70.6,24.6,4.8,2033,72.5,22.8,4.8,{43B04DB4-1182-486C-9396-BD6E075E6338},
-84.212069000171752,33.96665499936249,1706,6670103,667,Gwinnett County,0103,Norcross High School,H,09-12,5300 Spalding Dr,Norcross,GA,30092-2605,770.448.3674,3139,51.7,31.9,16.4,3272,50.3,33,16.7,3397,49.8,34,16.2,3649,49.3,33.8,17,3738,41.7,37.4,20.8,3753,45.9,33.2,21,{46D73523-4438-4E5A-AB8F-85FB85160A10},
-84.194955000576172,34.02306600056319,1707,6600910,660,Fulton County,0910,Johns Creek High School,H,09-12,5575 State Bridge Rd,Johns Creek,GA,30022-8165,470.254.2138,1615,54.3,35.7,10,1842,57.3,34.8,7.8,1933,58.5,34.3,7.2,1974,59.6,32.5,7.8,2011,56.6,36.5,7,2076,61.2,32.2,6.6,{FA5A0BD3-43C3-4CD8-9316-72C014C2225F},
-84.208064999737161,34.048983999521184,1708,6600392,660,Fulton County,0392,Chattahoochee High School,H,09-12,5230 Taylor Rd,Alpharetta,GA,30022-6015,470.254.7600,1736,49.1,37.9,13,1855,54.8,35.6,9.6,1812,47.7,39.8,12.5,1850,52.9,34.5,12.6,1879,50.1,37.9,12,1953,53.7,34.7,11.6,{34CF3F17-A47A-4138-8E6E-0339E0D98C5E},
-84.177624999876514,34.039147999754697,1709,6600203,660,Fulton County,0203,Northview High School,H,09-12,10625 Parsons Rd,Duluth,GA,30097-1717,470.254.3828,1895,61.4,32.1,6.5,1843,49,37.9,13.1,1836,62.1,33.3,4.6,1903,67,27.8,5.3,1922,64.6,29.2,6.2,1908,58.3,33.7,8,{C96900F2-5260-429C-8C4A-08D2D8C29104},
-84.127306999677359,33.650879999971295,1710,6440610,644,DeKalb County,0610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",H,09-12,6775 S Goddard Rd,Lithonia,GA,30038-4124,678.875.3602,1473,71.4,24.5,4.2,1566,70.9,24.8,4.2,1301,68.4,26.9,4.7,1363,100,0,0,1288,66.4,28.9,4.7,1345,67.4,26.5,6.1,{C24A08AC-854E-47C1-8500-35FC6A50E8A2},
-84.046709999859331,33.627275999328532,1711,7220176,722,Rockdale County,0176,Heritage High School,H,09-12,2400 Granade Rd SW,Conyers,GA,30094-6226,770.483.5428,1656,60.7,30.9,8.5,1605,58.8,30.6,10.6,1665,65.5,26.2,8.3,1697,62.9,28.4,8.7,1814,55.3,33.4,11.3,1860,58.2,30.8,10.9,{A5D21ACF-DE3A-461D-A1E9-D7A636F8CA97},
-84.025294000085978,33.668141000254138,1712,7220380,722,Rockdale County,0380,Rockdale Open Campus School,H,08-12,1115 West Avenue,Conyers,GA,30012-4407,770.388.5727,,,,,,,,,,,,,,,,,,,,,,,,,{90024527-C44A-49D3-B3B3-E7253EEA106A},
-84.021885000085064,33.671419999914171,1713,7220379,722,Rockdale County,0379,Alpha Academy,H,08-12,1045 North Street,Conyers,GA,30012,770.922.8636,,,,,,,,,,,,,,,,,,,,,,,,,{785A59AE-FDE5-48B9-92A3-4AB81D20A03B},
-84.129407000380652,33.72501599961906,1714,6440202,644,DeKalb County,0202,Lithonia High School,H,09-12,2440 Phillips Rd,Lithonia,GA,30058-5374,678.676.2902,1365,46.8,32.4,20.8,1266,45,32.9,22.1,1405,40.2,33.7,26.1,1315,100,0,0,1315,37.8,35.2,27,1418,38.7,34.1,27.2,{D32E573C-F7CC-424E-8789-40A8F1417E71},
-84.124565999655672,33.775634000481119,1715,6440497,644,DeKalb County,0497,Stephenson High School,H,09-12,701 Stephenson Rd,Stone Mountain,GA,30087-4616,678.676.4202,1662,54.8,31.1,14,1491,49.4,33.5,17.1,1550,57.5,29.2,13.3,1560,100,0,0,1599,54.2,32.1,13.7,1616,53.7,32.9,13.4,{822E8BEE-6E41-4E2B-9CA1-A1D2C7F3EC76},
-83.990009999940312,33.595459999628432,1716,7220192,722,Rockdale County,0192,Salem High School,H,09-12,3551 Underwood Rd SE,Conyers,GA,30013-2901,770.929.0176,1491,59.4,30.3,10.3,1467,64.2,27.5,8.2,1422,66.2,26.9,6.9,1414,57.5,31.7,10.8,1370,55.5,32.5,12,1294,55.2,31.9,13,{5C227812-4AE3-476B-BF4E-7B64B0CF66D4},
-84.00832400034875,33.66711799975883,1717,7223052,722,Rockdale County,3052,Rockdale County High School,H,09-12,1174 Bulldog Cir NE,Conyers,GA,30012-4708,770.483.8754,1848,55.1,31,13.9,1818,58.2,29.4,12.4,1910,64,27.9,8.1,1920,59.3,30.6,10.1,1998,56.7,32.3,11,2121,56.1,31.6,12.4,{B8744972-AF5E-4EF4-AF4E-CC4E49FEEA3A},
-83.926300000842886,33.597766999563355,1718,7070173,707,Newton County,0173,Newton High School,H,09-12,1 Ram Way,Covington,GA,30014,770.787.2250,2026,49.2,35.4,15.4,1916,54.5,32.9,12.6,1937,56.7,30.5,12.8,2129,52,33.6,14.5,2175,52.2,35,12.8,2359,51.4,35.4,13.1,{6409631F-1AFC-4D11-B16F-C50AAE55B9E7},
-84.113323999940008,33.86025000009316,1719,6670176,667,Gwinnett County,0176,Parkview High School,H,09-12,998 Cole Rd SW,Lilburn,GA,30047-5422,770.921.2874,2685,60.7,29.6,9.7,2696,58.4,31.5,10.1,2715,62.3,28.5,9.2,2820,63.7,27.2,9.1,2834,60.8,28.6,10.6,2936,57.8,28.8,13.4,{99860C5D-0873-464F-8629-2D4040723863},
-84.114624999807134,33.907194000161937,1720,6671050,667,Gwinnett County,1050,Berkmar High School,H,09-12,405 Pleasant Hill Rd NW,Lilburn,GA,30047-2733,770.921.3636,3005,44.6,35.8,19.6,2953,48.6,33.5,17.8,3236,46.6,34,19.3,3376,46.8,31.6,21.6,3439,45.3,32.4,22.2,2892,42.6,33.6,23.8,{2A688807-8BD3-45BC-9D67-B19260FCFB45},
-84.070711999797751,33.823383000042377,1721,6670185,667,Gwinnett County,0185,Shiloh High School,H,09-12,4210 Shiloh Rd,Snellville,GA,30039-6147,770.972.8471,2106,52.3,31.8,15.9,2046,56.2,31.1,12.7,2085,52.2,33.6,14.2,2177,52.7,30.9,16.4,2238,48.4,35.7,15.9,2332,59.4,29.3,11.3,{B76BF2B1-6E32-4785-9859-569D13DA125C},
