OBJECTID,FeatureID,NbrhdID,DevName,DevType,DevPhase,PlatDate,PathToPlatGeo,PathToPlatNotGeo,PathToPlatGeoWeb,PathToPlatNotGeoWeb,PlatType,Comments,GlobalID,created_date,last_edited_date,Shape__Area,Shape__Length
732,NP101319,SA100476,Abbotts Bridge Place,Townhomes,Unit 1,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit1_20060929.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit I/Unit1_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit1_20060929.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit I/Unit1_20060929.tif",Final,,c850d53c-611e-49f7-afd8-49682f5c4554,2013-06-13T13:38:48.000Z,2016-06-01T16:00:20.000Z,15295.82421875,505.611667703666
733,NP101320,SA100476,Abbotts Bridge Place,Townhomes,Unit 1,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg8.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit I/Unit1_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg8.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit I/Unit1_20060929.tif",Final,,b65fa511-f43b-4c0d-8132-0fd700a672e1,2013-06-13T13:38:48.000Z,2016-06-01T16:00:20.000Z,21461.26953125,594.468017354511
734,NP101321,SA100476,Abbotts Bridge Place,Townhomes,Unit 1,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg7.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit I/Unit1_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg7.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit I/Unit1_20060929.tif",Final,,910db27e-a4cd-406e-b052-3dd4c82ada82,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,3682.80859375,317.676718984259
735,NP101322,SA100476,Abbotts Bridge Place,Townhomes,Unit 1,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg9.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit I/Unit1_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg9.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit I/Unit1_20060929.tif",Final,,ef3630e4-a386-4735-9cfa-3aa339fa6517,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,4624.109375,277.069104278534
736,NP101323,SA100476,Abbotts Bridge Place,Townhomes,Unit 2,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg5.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit II/Unit2_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg5.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit II/Unit2_20060929.tif",Final,,aab36810-8725-4ff3-aa55-e62f61b2734b,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,46342.87890625,986.179808609459
737,NP101324,SA100476,Abbotts Bridge Place,Townhomes,Unit 1,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg5.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit I/Unit1_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit1_20060929_pg5.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit I/Unit1_20060929.tif",Final,,8c034977-7595-484c-9a23-b15d3229ef22,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,33488.98046875,948.079858450786
738,NP101325,SA100476,Abbotts Bridge Place,Townhomes,Unit 2,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg7.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit II/Unit2_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg7.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit II/Unit2_20060929.tif",Final,,14632e0a-8340-47ce-a40b-e7466f5d29e5,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,11779.38671875,741.721165723761
739,NP101326,SA100476,Abbotts Bridge Place,Townhomes,Unit 2,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg8.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit II/Unit2_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg8.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit II/Unit2_20060929.tif",Final,,73d3c14e-ae6d-4c29-be34-29ba0b018844,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,8626.83984375,482.362573807563
740,NP101327,SA100476,Abbotts Bridge Place,Townhomes,Unit 2,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg4.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit II/Unit2_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg4.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit II/Unit2_20060929.tif",Final,,6079533b-66f4-4bb6-8c43-357324aa4c68,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,37309.30859375,946.776005140704
741,NP101330,SA100480,"Country Club of the South, The",Subdivision,Pod U,1994-09-23T00:00:00.000Z,P:\CountryCluboftheSouth\plat_geo\PodU_19940923pg2.tif,X:\Records\Plats\Country_Club_of_the_South\Final\Pod_U_19940923.tif,http:\\gis.johnscreekga.gov\docs\CountryCluboftheSouth\plat_geo\PodU_19940923pg2.tif,http://gis.johnscreekga.gov/docs_records/Plats/Country_Club_of_the_South/Final/Pod_U_19940923.tif,Final,,127985ad-386e-42de-bf91-ca5867684d9c,2013-06-13T13:38:48.000Z,2015-03-31T00:00:00.000Z,34387.58203125,876.368212712423
742,NP101331,SA100472,Long Pointe,Townhomes,,2004-11-03T00:00:00.000Z,P:\LongPointe\plat_geo\20041103_pg3.tif,"X:\Records\Plats\Long_Pointe (LL 763, 788 Dist 1-2)\Final\20041103.tif",http:\\gis.johnscreekga.gov\docs\LongPointe\plat_geo\20041103_pg3.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Long_Pointe (LL 763, 788 Dist 1-2)/Final/20041103.tif",Final,,bd08d8a3-1569-400a-b8c9-18d73353397d,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,20502.6640625,760.645508787988
743,NP101332,SA100467,Merrimont,Townhomes,,2007-12-07T00:00:00.000Z,P:\Merrimont\plat_geo\FP2007_Rev3_20071207_pg4.tif,X:\Records\Plats\Merrimont  (LL 221 Dist 1-10\Final\FP2007-03 Rev 3 Merrimont Recorded 20071207.tif,http:\\gis.johnscreekga.gov\docs\Merrimont\plat_geo\FP2007_Rev3_20071207_pg4.tif,http://gis.johnscreekga.gov/docs_records/Plats/Merrimont  (LL 221 Dist 1-10/Final/FP2007-03 Rev 3 Merrimont Recorded 20071207.tif,Final,Some parcels cross part of all of street,06080efb-9620-4008-8a0b-b2f14c8a78d6,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,79903.3828125,3338.86708667688
744,NP101333,SA100468,Myers Park,Townhomes,,2006-04-06T00:00:00.000Z,P:\MyersPark\plat_geo\20060406_pg3.tif,"X:\Records\Plats\Myers_Park_AKA_Wilson_Road_Residential (LL342, 343 Dist 1-1)\Final\20060406.tif",http:\\gis.johnscreekga.gov\docs\MyersPark\plat_geo\20060406_pg3.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Myers_Park_AKA_Wilson_Road_Residential (LL342, 343 Dist 1-1)/Final/20060406.tif",Final,,2d4202f6-6808-419f-bdd3-abb36d085e3e,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,40151.0390625,851.433035439461
745,NP101334,SA100468,Myers Park,Townhomes,,2006-04-06T00:00:00.000Z,P:\MyersPark\plat_geo\20060406_pg5.tif,"X:\Records\Plats\Myers_Park_AKA_Wilson_Road_Residential (LL342, 343 Dist 1-1)\Final\20060406.tif",http:\\gis.johnscreekga.gov\docs\MyersPark\plat_geo\20060406_pg5.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Myers_Park_AKA_Wilson_Road_Residential (LL342, 343 Dist 1-1)/Final/20060406.tif",Final,,2d3e6a0e-c00e-4a25-8e7b-334432125199,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,23259.80078125,748.785914076142
746,NP101335,SA100468,Myers Park,Townhomes,,2006-04-06T00:00:00.000Z,P:\MyersPark\plat_geo\20060406_pg4.tif,"X:\Records\Plats\Myers_Park_AKA_Wilson_Road_Residential (LL342, 343 Dist 1-1)\Final\20060406.tif",http:\\gis.johnscreekga.gov\docs\MyersPark\plat_geo\20060406_pg4.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Myers_Park_AKA_Wilson_Road_Residential (LL342, 343 Dist 1-1)/Final/20060406.tif",Final,,e382434b-28a3-4a9c-b1ee-5bb6b97a8289,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,25734.94921875,755.375270619309
747,NP101336,SA100478,Wyngate,Subdivision,,2002-02-18T00:00:00.000Z,P:\Wyngate\plat_geo\20020218.tif,X:\Records\Plats\Wyngate\Final\20020218.tif,http:\\gis.johnscreekga.gov\docs\Wyngate\plat_geo\20020218.tif,http://gis.johnscreekga.gov/docs_records/Plats/Wyngate/Final/20020218.tif,Final,,b8eeb364-79bd-4eef-b349-bfba7c3ffb37,2013-06-13T13:38:48.000Z,2013-06-13T13:38:48.000Z,52905.47265625,2305.21118008992
748,NP101337,SA100470,Woodvale,Subdivision,,2003-01-10T00:00:00.000Z,P:\Woodvale\plat_geo\20031110.tif,X:\Records\Plats\Woodvale\Final\20031110.tif,http:\\gis.johnscreekga.gov\docs\Woodvale\plat_geo\20031110.tif,http://gis.johnscreekga.gov/docs_records/Plats/Woodvale/Final/20031110.tif,Final,,3f868844-3d1c-4381-928e-e2bec4b93a1f,2013-06-13T13:38:49.000Z,2015-02-13T09:46:32.000Z,65770.5625,1078.24586070797
749,NP101339,SA100510,Stone Pond,Subdivision,,1998-09-30T00:00:00.000Z,P:\StonePond\plat_geo\19980930.tif,"X:\Records\Plats\Stone Pond (LL 177, 178 Dist 1-1)\Final\19980930.tif",http:\\gis.johnscreekga.gov\docs\StonePond\plat_geo\19980930.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Stone Pond (LL 177, 178 Dist 1-1)/Final/19980930.tif",Final,,a89ce05a-3f98-4673-90b3-1ef1fccfdd4e,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,55396.359375,1442.27462960436
750,NP101340,SA100311,Bridgestone,Subdivision,Phase 1,1990-09-28T00:00:00.000Z,P:\Bridgestone\plat_geo\Phase1_19900928.tif,X:\Records\Plats\Bridgestone AKA  Brookstone (LL 170. 186 Dist 1-1)\Final\Phase1_19900928.tif,http:\\gis.johnscreekga.gov\docs\Bridgestone\plat_geo\Phase1_19900928.tif,http://gis.johnscreekga.gov/docs_records/Plats/Bridgestone AKA  Brookstone (LL 170. 186 Dist 1-1)/Final/Phase1_19900928.tif,Final,,0d7890c7-1eeb-4ba3-a373-77bdc2734000,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,42244.41015625,1554.5148996737
751,NP101341,SA100311,Bridgestone,Subdivision,Phase 3,1992-05-05T00:00:00.000Z,P:\Bridgestone\plat_geo\Phase3_19920505.tif,X:\Records\Plats\Bridgestone AKA  Brookstone (LL 170. 186 Dist 1-1)\Final\Phase3_19920505.tif,http:\\gis.johnscreekga.gov\docs\Bridgestone\plat_geo\Phase3_19920505.tif,http://gis.johnscreekga.gov/docs_records/Plats/Bridgestone AKA  Brookstone (LL 170. 186 Dist 1-1)/Final/Phase3_19920505.tif,Final,,ac3a1875-25a6-46df-b5ed-bb1720b4d057,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,93867.94921875,3323.8118691709
752,NP101343,SA100504,Rivermont Village,Townhomes,,,,,,,,"No final plat; boundary assumed  by surrounding developments",edc351db-0568-4eaa-b8de-f170e5a86dd1,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,129043.6015625,1594.00280104684
753,NP101344,SA100303,Abbotts Walk,Subdivision,,1999-07-26T00:00:00.000Z,P:\AbbottsWalk\plat_geo\20000703_pg4.tif,X:\Records\Plats\Abbotts_Walk\Final\20000703.tif,http:\\gis.johnscreekga.gov\docs\AbbottsWalk\plat_geo\20000703_pg4.tif,http://gis.johnscreekga.gov/docs_records/Plats/Abbotts_Walk/Final/20000703.tif,Final,,dee7f3bd-226f-4bf5-b214-fd8cbb890f86,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,64141.96875,2096.87087845471
754,NP101345,SA100303,Abbotts Walk,Subdivision,,1999-07-26T00:00:00.000Z,P:\AbbottsWalk\plat_geo\20000703_pg3.tif,X:\Records\Plats\Abbotts_Walk\Final\20000703.tif,http:\\gis.johnscreekga.gov\docs\AbbottsWalk\plat_geo\20000703_pg3.tif,http://gis.johnscreekga.gov/docs_records/Plats/Abbotts_Walk/Final/20000703.tif,Final,,d73d3abb-2d87-49f8-ad23-d422c9cf8c94,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,26408.62109375,875.856398845832
755,NP101346,SA100476,Abbotts Bridge Place,Townhomes,Unit 2,2006-09-29T00:00:00.000Z,P:\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg6.tif,"X:\Records\Plats\Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)\Final\Unit II/Unit2_20060929.tif",http:\\gis.johnscreekga.gov\docs\AbbottsBridgePlace\plat_geo\Unit2_20060929_pg6.tif,"http://gis.johnscreekga.gov/docs_records/Plats/Abbotts Bridge Place (LL 322, 323, 344, 345, 346, 359, 360 Dist 1-1)/Final/Unit II/Unit2_20060929.tif",Final,,9716f191-1f41-473d-8219-a5c530befe80,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,20692.2265625,599.873451435312
756,NP101348,SA100423,Randolph Hall,Subdivision,Unit 1,1999-08-06T00:00:00.000Z,P:\RandolfHall\plat_geo\Unit1_19990806pg2.tif,X:\Records\Plats\Randolph_Hall\Final\Unit1_19960806.tif,http:\\gis.johnscreekga.gov\docs\RandolfHall\plat_geo\Unit1_19990806pg2.tif,http://gis.johnscreekga.gov/docs_records/Plats/Randolph_Hall/Final/Unit1_19960806.tif,Final,,61ba86de-b2c8-499d-b473-2cf89019a12c,2013-06-13T13:38:49.000Z,2016-10-25T13:11:48.000Z,43386.6796875,1477.04314334538
757,NP101349,SA100423,Randolph Hall,Subdivision,Unit 2,2000-03-22T00:00:00.000Z,P:\RandolfHall\plat_geo\Unit2_20000322.tif,X:\Records\Plats\Randolph_Hall\Final\Unit2_20000322.tif,http:\\gis.johnscreekga.gov\docs\RandolfHall\plat_geo\Unit2_20000322.tif,http://gis.johnscreekga.gov/docs_records/Plats/Randolph_Hall/Final/Unit2_20000322.tif,Final,,873460ea-66a2-456a-8c6e-aa5f7157dcbd,2013-06-13T13:38:49.000Z,2016-10-25T13:11:53.000Z,24237.77734375,1188.48069492131
758,NP101352,SA100518,"Regency at Johns Creek Walk, The",Mixed,Phase II,2011-03-22T00:00:00.000Z,P:\JohnsCreekWalk\Phase2_20110322pg2.tif,,http:\\gis.johnscreekga.gov\docs\JohnsCreekWalk\Phase2_20110322pg2.tif,,Final,,154bdf8c-ba01-4acd-a189-ce3c4bd60959,2013-06-13T13:38:49.000Z,2013-11-04T14:46:20.000Z,71915.1640625,1075.78335127576
759,NP101353,SA100480,"Country Club of the South, The",Subdivision,Pod T,1992-10-02T00:00:00.000Z,P:\AbberlyTownship\plat_geo\PodT_Lot1and2_19921002.tif,X:\Records\Plats\Country_Club_of_the_South\Final\Pod T Lots 1 & 2 19921002.tif,http:\\gis.johnscreekga.gov\docs\AbberlyTownship\plat_geo\PodT_Lot1and2_19921002.tif,http://gis.johnscreekga.gov/docs_records/Plats/Country_Club_of_the_South/Final/Pod T Lots 1 & 2 19921002.tif,Final,,248cb8a3-f11f-4fd5-ba3f-89fdfbdcfc52,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,15848.796875,523.634625282293
760,NP101354,SA100480,"Country Club of the South, The",Subdivision,Pod T,1995-02-17T00:00:00.000Z,P:\AbberlyTownship\plat_geo\PodT_Lots3and4_19950217.tif,X:\Records\Plats\Country_Club_of_the_South\Final\Pod T Lots 3 & 4 19950217.tif,http:\\gis.johnscreekga.gov\docs\AbberlyTownship\plat_geo\PodT_Lots3and4_19950217.tif,http://gis.johnscreekga.gov/docs_records/Plats/Country_Club_of_the_South/Final/Pod T Lots 3 & 4 19950217.tif,Final,,a31fd574-dac2-4768-8b1b-46af1792ddcc,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,14482.19140625,472.091656853408
761,NP101355,SA100480,"Country Club of the South, The",Subdivision,Pod T,1996-12-11T00:00:00.000Z,P:\AbberlyTownship\plat_geo\PodT_Lots5and6_19961211.tif,X:\Records\Plats\Country_Club_of_the_South\Final\Pod T Lots 5 & 6 19961211.tif,http:\\gis.johnscreekga.gov\docs\AbberlyTownship\plat_geo\PodT_Lots5and6_19961211.tif,http://gis.johnscreekga.gov/docs_records/Plats/Country_Club_of_the_South/Final/Pod T Lots 5 & 6 19961211.tif,Final,Parcel boundaries go into road,fbba2441-d670-41ef-9ac5-aa6017d9455b,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,7333.625,368.459156447249
762,NP101356,SA100480,"Country Club of the South, The",Subdivision,Pod T,1997-10-20T00:00:00.000Z,P:\AbberlyTownship\plat_geo\PodT_Lot15_19971020.tif,X:\Records\Plats\Country_Club_of_the_South\Final\Pod T Lot 15 19971020.tif,http:\\gis.johnscreekga.gov\docs\AbberlyTownship\plat_geo\PodT_Lot15_19971020.tif,http://gis.johnscreekga.gov/docs_records/Plats/Country_Club_of_the_South/Final/Pod T Lot 15 19971020.tif,Final,Parcel boundaries go into road,b7c6a08a-2c42-4200-b4ff-bbcfd00f003c,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,7539.1171875,348.848829440548
763,NP101357,SA100480,"Country Club of the South, The",Subdivision,Pod T,1997-02-05T00:00:00.000Z,P:\AbberlyTownship\plat_geo\PodT_Lot14_19970205.tif,X:\Records\Plats\Country_Club_of_the_South\Final\Pod T Lot 14 19970205.tif,http:\\gis.johnscreekga.gov\docs\AbberlyTownship\plat_geo\PodT_Lot14_19970205.tif,http://gis.johnscreekga.gov/docs_records/Plats/Country_Club_of_the_South/Final/Pod T Lot 14 19970205.tif,Final,Parcel boundaries go into road,932fab28-d197-4059-8969-00cd5bcb7017,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,5093.89453125,295.586739494144
764,NP101358,SA100480,"Country Club of the South, The",Subdivision,Pod T,1996-05-15T00:00:00.000Z,P:\AbberlyTownship\plat_geo\PodT_Lot13_19960515.tif,X:\Records\Plats\Country_Club_of_the_South\Final\Pod T Lot 13 19960515.tif,http:\\gis.johnscreekga.gov\docs\AbberlyTownship\plat_geo\PodT_Lot13_19960515.tif,http://gis.johnscreekga.gov/docs_records/Plats/Country_Club_of_the_South/Final/Pod T Lot 13 19960515.tif,Final,Parcel boundaries go into road,6d70fd5d-8488-4b0e-ba74-f40358bced51,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,4600.40625,277.835221445336
765,NP101359,SA100491,Estates at Johns Creek,Apartments,,,P:\AddisonPlace\plat_geo\ADDISON_PLACE_Page_3.jpg,"X:\Records\Plats\Addison Place Apartments AKA Abbotts Park Multi Family (LL 197, 198, 230, 231, 234, 235, Dist 1-1)\Survey16114_020808.pdf",http:\\gis.johnscreekga.gov\docs\AddisonPlace\plat_geo\ADDISON_PLACE_Page_3.jpg,"http://gis.johnscreekga.gov/docs_records/Plats/Addison Place Apartments AKA Abbotts Park Multi Family (LL 197, 198, 230, 231, 234, 235, Dist 1-1)/Survey16114_020808.pdf",Survey,Name changed from Addison Place,74c36d79-7878-4ea7-8210-865dafbf28c3,2013-06-13T13:38:49.000Z,2015-12-16T21:52:34.000Z,111316.390625,1400.27606950255
766,NP101360,SA100464,Northhaven at Johns Creek,Apartments,,,,,,,,Name change from Century State Bridge effective 2015,81023266-d647-47d9-bdc8-22eb896370b5,2013-06-13T13:38:49.000Z,2015-12-16T21:39:08.000Z,130960.4609375,1595.83792908474
767,NP101361,SA100493,Arium Johns Creek,Apartments,,,,,,,,Name changed from Chelsea Ridge Apartments,cdf28971-df2c-4158-846d-bb7c23a77f68,2013-06-13T13:38:49.000Z,2016-06-01T17:43:50.000Z,209438.65234375,2301.8721190203
768,NP101362,SA100297,Retreat at Johns Creek,Apartments,,,,,,,,Name changed from Camden River,787f6e22-6f1c-4bfa-8c57-5bdc4782e22f,2013-06-13T13:38:49.000Z,2015-12-16T21:56:54.000Z,247300.171875,2931.84255174121
769,NP101363,SA100296,Avonlea on the River,Apartments,,,,,,,,,2418ca93-495d-421c-b425-5689efe4ec63,2013-06-13T13:38:49.000Z,2015-07-17T00:00:00.000Z,212224.69140625,2608.94167819144
770,NP101364,SA100487,Aylesbury Farms,Apartments,,,,,,,,,9e3499e2-0c07-4b46-a376-dfcc2810464a,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,202463.53125,2036.69072123082
771,NP101365,SA100379,Cameron Crest Farms,Subdivision,,,,,,,,,36b8af1c-f40d-4b6a-9f79-a0ecb032828e,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,17063.15625,791.283991199302
772,NP101371,SA100400,"Falls of Autry Mill, The",Subdivision,Unit 9,1998-11-24T00:00:00.000Z,P:\FallsOfAutryMill\plat_geo\Unit9_19981124pg2.tif,X:\Records\Plats\Falls_of_Autry_Mill\Final\Unit 9 19981124.tif,http:\\gis.johnscreekga.gov\docs\FallsOfAutryMill\plat_geo\Unit9_19981124pg2.tif,http://gis.johnscreekga.gov/docs_records/Plats/Falls_of_Autry_Mill/Final/Unit 9 19981124.tif,Final,,acfaddfd-8662-4bc5-81bb-dc1cc29f6cbc,2013-06-13T13:38:49.000Z,2014-01-17T09:18:07.000Z,40800.29296875,1640.58704786808
773,NP100787,SA100269,Farmbrook,Subdivision,"Unit 5, Phase 1",1988-02-12T00:00:00.000Z,P:\Farmbrook\plat_geo\Unit5Phase1_19880212.tif,X:\Records\Plats\Farmbrook\Final\Unit5Phase1_19880212.tif,http:\\gis.johnscreekga.gov\docs\Farmbrook\plat_geo\Unit5Phase1_19880212.tif,http://gis.johnscreekga.gov/docs_records/Plats/Farmbrook/Final/Unit5Phase1_19880212.tif,Final,,0cf9eb87-7b32-4834-bfb2-d5478b587272,2013-06-13T13:38:49.000Z,2014-07-23T00:00:00.000Z,155972.1171875,3997.21950490744
774,NP100788,SA100269,Farmbrook,Subdivision,"Unit 5, Phase 2",1994-01-14T00:00:00.000Z,P:\Farmbrook\plat_geo\Unit5Phase2_19940114.tif,X:\Records\Plats\Farmbrook\Final\Unit5Phase2_19940114.tif,http:\\gis.johnscreekga.gov\docs\Farmbrook\plat_geo\Unit5Phase2_19940114.tif,http://gis.johnscreekga.gov/docs_records/Plats/Farmbrook/Final/Unit5Phase2_19940114.tif,Final,,a67c00d2-01c0-448a-b8c9-9e2195b8aaa3,2013-06-13T13:38:49.000Z,2014-07-23T00:00:00.000Z,151390.19140625,3494.84899929002
775,NP101366,SA100490,"Gates at Johns Creek, The",Mixed,,2006-10-27T00:00:00.000Z,P:\GatesAtJohnsCreek\plat_geo\Phase1_20080604_pg7.tif,X:\Records\Plats\Gates_at_Johns_Creek\Final\Phase 1 20080604.tif,http:\\gis.johnscreekga.gov\docs\GatesAtJohnsCreek\plat_geo\Phase1_20080604_pg7.tif,http://gis.johnscreekga.gov/docs_records/Plats/Gates_at_Johns_Creek/Final/Phase 1 20080604.tif,Final,,738ed4b4-0705-4f4d-91d3-fc4c00a3de0d,2013-06-13T13:38:49.000Z,2016-01-28T20:23:40.000Z,18368.87109375,712.398068526039
776,NP101386,SA100490,"Gates at Johns Creek, The",Mixed,Phase 2,2010-06-07T00:00:00.000Z,P:\GatesAtJohnsCreek\plat_geo\Phase2_20100607pg7.tif,X:\Records\Plats\Gates_at_Johns_Creek\Final\Phase2_20100607.tif,http:\\gis.johnscreekga.gov\docs\GatesAtJohnsCreek\plat_geo\Phase2_20100607pg7.tif,http://gis.johnscreekga.gov/docs_records/Plats/Gates_at_Johns_Creek/Final/Phase2_20100607.tif,Final,,ecad1497-3855-4053-9d17-da92104029c5,2013-06-13T13:38:49.000Z,2014-01-17T09:33:35.000Z,55698.12890625,1712.90842574038
777,NP100037,SA100490,"Gates at Johns Creek, The",Mixed,Phase 4,2009-08-27T00:00:00.000Z,P:\GatesAtJohnsCreek\plat_geo\Phase4_20090827pg7.tif,X:\Records\Plats\Gates_at_Johns_Creek\Final\Phase4_20090827.tif,http:\\gis.johnscreekga.gov\docs\GatesAtJohnsCreek\plat_geo\Phase4_20090827pg7.tif,http://gis.johnscreekga.gov/docs_records/Plats/Gates_at_Johns_Creek/Final/Phase4_20090827.tif,Final,,a5cc260f-69e6-4689-a20f-c44494f5002a,2013-06-13T13:38:49.000Z,2013-06-13T13:38:49.000Z,27386.68359375,1052.19200638344
