OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,CHANGE_WORKERS_2002_07,CHG_WRKRS_AGE_29_YNGR_2002_07,CHG_WRKRS_AGE_30_54_2002_07,CHG_WRKRS_AGE_55_OLDR_2002_07,CHG_WRKRS_1250_LESS_2002_07,CHG_WRKRS_1251_3333_2002_07,CHG_WRKRS_3333_MORE_2002_07,CHG_PCT_WRKRS_29_YNGR_2002_07,CHG_PCT_WRKRS_30_54_2002_07,CHG_PCT_WRKRS_55_OLDR_2002_07,CHG_PCT_WRKRS_1250_LESS_2002_07,CHG_PCT_WRKRS_1251_3333_2002_07,CHG_PCT_WRKRS_3333_MORE_2002_07,CHANGE_WORKERS_2007_10,CHG_WRKRS_AGE_29_YNGR_2007_10,CHG_WRKRS_AGE_30_54_2007_10,CHG_WRKRS_AGE_55_OLDR_2007_10,CHG_WRKRS_1250_LESS_2007_10,CHG_WRKRS_1251_3333_2007_10,CHG_WRKRS_3333_MORE_2007_10,CHG_PCT_WRKRS_29_YNGR_2007_10,CHG_PCT_WRKRS_30_54_2007_10,CHG_PCT_WRKRS_55_OLDR_2007_10,CHG_PCT_WRKRS_1250_LESS_2007_10,CHG_PCT_WRKRS_1251_3333_2007_10,CHG_PCT_WRKRS_3333_MORE_2007_10,CHANGE_WORKERS_2010_15,CHG_WRKRS_AGE_29_YNGR_2010_15,CHG_WRKRS_AGE_30_54_2010_15,CHG_WRKRS_AGE_55_OLDR_2010_15,CHG_WRKRS_1250_LESS_2010_15,CHG_WRKRS_1251_3333_2010_15,CHG_WRKRS_3333_MORE_2010_15,CHG_PCT_WRKRS_29_YNGR_2010_15,CHG_PCT_WRKRS_30_54_2010_15,CHG_PCT_WRKRS_55_OLDR_2010_15,CHG_PCT_WRKRS_1250_LESS_2010_15,CHG_PCT_WRKRS_1251_3333_2010_15,CHG_PCT_WRKRS_3333_MORE_2010_15,CHANGE_WORKERS_2002_15,CHG_WRKRS_AGE_29_YNGR_2002_15,CHG_WRKRS_AGE_30_54_2002_15,CHG_WRKRS_AGE_55_OLDR_2002_15,CHG_WRKRS_1250_LESS_2002_15,CHG_WRKRS_1251_3333_2002_15,CHG_WRKRS_3333_MORE_2002_15,CHG_PCT_WRKRS_29_YNGR_2002_15,CHG_PCT_WRKRS_30_54_2002_15,CHG_PCT_WRKRS_55_OLDR_2002_15,CHG_PCT_WRKRS_1250_LESS_2002_15,CHG_PCT_WRKRS_1251_3333_2002_15,CHG_PCT_WRKRS_3333_MORE_2002_15,GlobalID,last_edited_date
732,13089021602,13089,"Census Tract 216.02, DeKalb County",3776,350,ARC 10,788.05200195,0,788.05200195,1.23133004,0,1.23133004,021602,DeKalb,-42,97,-126,-13,-3,-94,55,6.19999981,-6,-0.30000001,0.2,-4.80000019,4.5,116,-114,121,109,-43,6,153,-8,3.20000005,4.69999981,-3.5,-1.5,5,206,66,79,61,18,-22,210,1.5,-2,0.5,-0.5,-3.79999995,4.30000019,280,49,74,157,-28,-110,418,-0.30000001,-4.69999981,5,-3.70000005,-10.10000038,13.80000019,{DB73EF88-F9E3-4068-943D-144A1E32CA82},
733,13089023803,13089,"Census Tract 238.03, DeKalb County",5419,535,ARC 10,1220.34997559,1.55799997,1221.90002441,1.90680003,0.00243437,1.90921998,023803,DeKalb,-425,-141,-279,-5,-202,-319,96,-1.10000002,-1.39999998,2.5,-3.5,-3.29999995,6.80000019,-443,-171,-230,-42,-156,-312,25,-2.9000001,0.89999998,2,-2.5,-3.9000001,6.4000001,222,77,137,8,76,13,133,1.20000005,0.5,-1.70000005,1.29999995,-4.30000019,3.0999999,-646,-235,-372,-39,-282,-618,254,-2.79999995,0,2.79999995,-4.69999981,-11.5,16.20000076,{08D6DB92-E956-42C5-B5E9-545A52B5299F},
734,13089022402,13089,"Census Tract 224.02, DeKalb County",5952,450,ARC 10,768.47601318,23.10460091,791.58099365,1.20073998,0.0361009,1.23685002,022402,DeKalb,130,76,46,8,30,55,45,3.4000001,-2.5999999,-0.80000001,0,0.5,-0.40000001,-123,-99,-36,12,-52,-87,16,-6.80000019,3.4000001,3.4000001,-3.0999999,-5.0999999,8.19999981,140,2,76,62,10,-39,169,-4.9000001,0.1,4.69999981,-2,-9.80000019,11.89999962,147,-21,86,82,-12,-71,230,-8.30000019,1,7.30000019,-5.19999981,-14.39999962,19.70000076,{E0A768ED-F362-4D7A-9639-D40E4FA41AF0},
735,13089022700,13089,"Census Tract 227, DeKalb County",4732,341,ARC 10,556.68200684,0,556.68200684,0.86981601,0,0.86981601,022700,DeKalb,-215,-139,-97,21,-186,-369,340,-4.19999981,2.0999999,2.0999999,-6.69999981,-13.60000038,20.20000076,-34,-106,59,13,-49,-70,85,-5,4.0999999,0.89999998,-2.20000005,-3,5.19999981,350,-24,324,50,-7,-66,423,-3.4000001,3.20000005,0.2,-2.5999999,-7,9.5,101,-269,286,84,-242,-505,848,-12.60000038,9.39999962,3.20000005,-11.39999962,-23.5,34.90000153,{4B9168AD-704A-4858-A480-513540EC31B3},
736,13089022403,13089,"Census Tract 224.03, DeKalb County",3806,260,ARC 10,1213.94995117,2.22641993,1216.18005371,1.89680004,0.00347878,1.90028,022403,DeKalb,-126,-4,-148,26,-17,-97,-12,1.10000002,-3.9000001,2.79999995,0.2,-3.5999999,3.4000001,-3,-61,30,28,-27,-68,92,-3.5999999,1.89999998,1.70000005,-1.60000002,-4,5.5,93,12,-38,119,-53,-29,175,-0.1,-5.4000001,5.5,-3.70000005,-2.70000005,6.5,-36,-53,-156,173,-97,-194,255,-2.5999999,-7.4000001,10,-5.0999999,-10.30000019,15.39999962,{DEF01890-201D-4191-96B1-6A1BA0265D46},
737,13089023425,13089,"Census Tract 234.25, DeKalb County",5183,825,ARC 10,1235.97998047,34.52700043,1270.51000977,1.93122005,0.0539484,1.98517001,023425,DeKalb,-211,1,-345,133,38,-161,-88,1.79999995,-7.9000001,6.0999999,3,-2.5,-0.5,-175,-101,-138,64,-82,-127,34,-2.5,-1.5,4,-1.79999995,-2.20000005,4,-164,-60,-122,18,-46,-69,-49,-1.20000005,-1.20000005,2.4000001,-0.60000002,-0.1,0.69999999,-550,-160,-605,215,-90,-357,-103,-1.79999995,-10.60000038,12.5,0.69999999,-4.80000019,4.0999999,{D1B93B82-6780-469B-99D0-2066608D2447},
738,13089022204,13089,"Census Tract 222.04, DeKalb County",7557,1312,ARC 10,1020.42999268,0,1020.42999268,1.59441996,0,1.59441996,022204,DeKalb,-139,-71,-127,59,-78,-169,108,-0.89999998,-1.70000005,2.5999999,-1.70000005,-3.9000001,5.5999999,-58,-257,147,52,-78,-118,138,-8.89999962,6.80000019,2.20000005,-2.4000001,-3.5,6,-170,-54,-162,46,-62,-124,16,-0.60000002,-2.0999999,2.70000005,-1.20000005,-2.4000001,3.5999999,-367,-382,-142,157,-218,-411,262,-10.39999962,3,7.5,-5.30000019,-9.89999962,15.19999981,{EDDFCAD1-AAAB-4123-B354-21672D547835},
739,13089023423,13089,"Census Tract 234.23, DeKalb County",7719,847,ARC 10,5673.52978516,63.95880127,5737.49023438,8.8648901,0.0999356,8.9648304,023423,DeKalb,-66,32,-209,111,-10,-174,118,1.79999995,-6.19999981,4.4000001,0.2,-5.30000019,5.0999999,133,-70,117,86,-20,-74,227,-3.70000005,1.20000005,2.5,-1.79999995,-4.80000019,6.5999999,357,48,151,158,42,95,220,-0.89999998,-2.4000001,3.29999995,-1,-1.60000002,2.70000005,424,10,59,355,12,-153,565,-2.79999995,-7.4000001,10.10000038,-2.5999999,-11.69999981,14.39999962,{52F3768D-3782-42FD-AF88-448ADB68B65C},
740,13089023419,13089,"Census Tract 234.19, DeKalb County",9792,849,ARC 10,3266.68994141,59.57509995,3326.26000977,5.10419989,0.0930861,5.19727993,023419,DeKalb,104,23,-74,155,262,-147,-11,0,-4.80000019,4.80000019,8.10000038,-6.5999999,-1.5,-335,-171,-187,23,-134,-277,76,-3.5,1.10000002,2.29999995,-2.20000005,-4.4000001,6.5999999,856,192,325,339,179,205,472,0.69999999,-6.69999981,6,0.2,-4.5,4.19999981,625,44,64,517,307,-219,537,-2.79999995,-10.39999962,13.19999981,6.0999999,-15.5,9.30000019,{6BEF8B37-9688-439D-9679-0FA910B86BF9},
741,13089023312,13089,"Census Tract 233.12, DeKalb County",9369,742,ARC 10,2132.18994141,53.15340042,2185.34008789,3.33154988,0.0830522,3.41458988,023312,DeKalb,-134,-23,-312,201,-55,-133,54,0.1,-5.9000001,5.80000019,-0.80000001,-2.0999999,2.9000001,-272,-132,-216,76,-15,-152,-105,-2.29999995,-1.10000002,3.29999995,1,-1.29999995,0.30000001,434,98,96,240,66,115,253,0.60000002,-4.9000001,4.30000019,-0.40000001,-1.29999995,1.70000005,28,-57,-432,517,-4,-170,202,-1.60000002,-11.80000019,13.5,-0.2,-4.80000019,5,{4C92DFD5-9911-429C-A836-6C87BD2CA096},
742,13089023311,13089,"Census Tract 233.11, DeKalb County",4919,572,ARC 10,1213.34997559,12.64760017,1225.98999023,1.89585996,0.0197619,1.91560996,023311,DeKalb,-73,3,-170,94,-4,-57,-12,1,-6.5,5.5,0.60000002,-1.5,0.89999998,-353,-128,-242,17,-117,-192,-44,-3.5999999,-1,4.69999981,-3,-3.79999995,6.80000019,348,129,141,78,127,183,38,3.70000005,-4.4000001,0.60000002,3.5999999,3.4000001,-7,-78,4,-271,189,6,-66,-18,1.10000002,-11.89999962,10.80000019,1.20000005,-1.89999998,0.69999999,{EBBBFD1B-8325-419A-A478-56BE8E8E2F23},
743,13089023213,13089,"Census Tract 232.13, DeKalb County",6253,505,ARC 10,1244.15002441,4.10936022,1248.26000977,1.94397998,0.00642088,1.95041001,023213,DeKalb,160,-22,58,124,157,14,-11,-3.5,-2.0999999,5.5999999,6.5,-3.5999999,-3,-206,-103,-95,-8,-64,-153,11,-2.70000005,1.60000002,1.20000005,-0.89999998,-2.9000001,3.70000005,461,76,175,210,120,157,184,-1.5,-4.80000019,6.30000019,0.69999999,-2.5999999,1.89999998,415,-49,138,326,213,18,184,-7.69999981,-5.30000019,13,6.30000019,-9,2.70000005,{C4B7E61A-9DC5-466E-A03D-23C6D8A82566},
744,13089022301,13089,"Census Tract 223.01, DeKalb County",6003,401,ARC 10,1046.33996582,0,1046.33996582,1.63490999,0,1.63490999,022301,DeKalb,-331,-181,-220,70,-134,-258,61,-3.5,-0.60000002,4,-2.70000005,-5.0999999,7.80000019,-88,-117,-53,82,-43,-127,82,-3.70000005,0,3.5999999,-1.10000002,-3.79999995,4.9000001,55,27,-81,109,31,-88,112,0.60000002,-4.30000019,3.70000005,0.89999998,-3.79999995,3,-364,-271,-354,261,-146,-473,255,-6.5,-4.80000019,11.30000019,-3,-12.69999981,15.60000038,{98679546-7171-4476-A0C1-A4F8F33A7D7A},
745,13089023602,13089,"Census Tract 236.02, DeKalb County",2392,219,ARC 10,676.72900391,2.76634002,679.49499512,1.05738997,0.00432241,1.06171,023602,DeKalb,-367,-135,-235,3,-69,-326,28,-2.9000001,-2.79999995,5.69999981,2.5999999,-9.39999962,6.80000019,-134,-89,5,-50,-85,-60,11,-6.0999999,8.5,-2.4000001,-5.19999981,1.20000005,4,54,66,-24,12,75,-91,70,5.80000019,-6,0.2,6.5999999,-12.69999981,6.0999999,-447,-158,-254,-35,-79,-477,109,-3.20000005,-0.30000001,3.5,4,-20.79999924,16.89999962,{767C240C-47E0-4447-9FB5-C22DD78B5D90},
746,13089023504,13089,"Census Tract 235.04, DeKalb County",3294,492,ARC 10,541.29797363,1.21947002,542.51702881,0.84577799,0.00190542,0.84768301,023504,DeKalb,-384,-137,-279,32,-125,-323,64,-1.5,-3.70000005,5.30000019,-0.40000001,-6.30000019,6.69999981,-489,-157,-215,-117,-202,-224,-63,-1.89999998,3.5999999,-1.70000005,-4.5,1.89999998,2.5999999,52,-12,36,28,29,16,7,-2.0999999,0.5,1.5,1.29999995,-0.89999998,-0.40000001,-821,-306,-458,-57,-298,-531,8,-5.5,0.40000001,5.0999999,-3.70000005,-5.30000019,9,{46F640DB-F9E2-439E-8A20-D0A5B3EF8D19},
747,13089023411,13089,"Census Tract 234.11, DeKalb County",3922,406,ARC 10,719.48297119,1.26690996,720.75,1.12418997,0.00197955,1.12617004,023411,DeKalb,-316,-171,-214,69,-101,-290,75,-4.5999999,-2.0999999,6.69999981,-0.89999998,-6.5,7.4000001,-319,-124,-135,-60,-118,-104,-97,-3.29999995,2.70000005,0.60000002,-2.4000001,3.79999995,-1.39999998,129,74,46,9,102,-15,42,3.0999999,-1.79999995,-1.29999995,4.5999999,-5.4000001,0.80000001,-506,-221,-303,18,-117,-409,20,-4.9000001,-1.20000005,6.0999999,1.29999995,-8.19999981,6.80000019,{91273448-2144-4514-ACE1-23F2121841FB},
748,13089023410,13089,"Census Tract 234.10, DeKalb County",3848,353,ARC 10,797.95001221,3.52076006,801.4710083,1.24679995,0.00550119,1.25230002,023410,DeKalb,-494,-218,-352,76,-132,-351,-11,-3,-3.5999999,6.5999999,-0.1,-3.0999999,3.20000005,-230,-154,-82,6,-88,-168,26,-5.5999999,3,2.5999999,-1.79999995,-2.5,4.30000019,24,38,-52,38,38,-27,13,2.0999999,-4.30000019,2.20000005,2.0999999,-2.5999999,0.5,-700,-334,-486,120,-182,-546,28,-6.4000001,-5,11.39999962,0.2,-8.19999981,8,{D22F4027-4317-40DE-9101-A553B5BE4B7E},
749,13089023501,13089,"Census Tract 235.01, DeKalb County",3804,598,ARC 10,567.92102051,0,567.92102051,0.88737702,0,0.88737702,023501,DeKalb,-78,7,-139,54,-69,-102,93,1.79999995,-5.69999981,3.9000001,-2.79999995,-3.4000001,6.19999981,-503,-234,-217,-52,-118,-306,-79,-6.80000019,4.30000019,2.5,1.5,-1.79999995,0.30000001,132,78,36,18,56,24,52,3.5999999,-3.0999999,-0.5,1.5,-3.79999995,2.4000001,-449,-149,-320,20,-131,-384,66,-1.39999998,-4.5,5.9000001,0.1,-8.89999962,8.80000019,{F7013680-3319-4864-9E99-B478EDEF90DA},
750,13089023114,13089,"Census Tract 231.14, DeKalb County",2728,302,ARC 10,590.31500244,3.13923001,593.45501709,0.92236698,0.00490505,0.92727298,023114,DeKalb,-128,-79,-62,13,38,-153,-13,-4.30000019,1.60000002,2.70000005,7.4000001,-9.39999962,2,74,-10,36,48,0,14,60,-3.4000001,-0.89999998,4.30000019,-2.20000005,-2.29999995,4.5,163,-30,60,133,36,34,93,-6.5999999,-3.4000001,10,-0.40000001,-3.70000005,4.0999999,109,-119,34,194,74,-105,140,-14.30000019,-2.79999995,17,4.80000019,-15.39999962,10.5,{02C7D64C-3772-4CDE-8A06-E0DEC9FF1D30},
751,13089023112,13089,"Census Tract 231.12, DeKalb County",4368,459,ARC 10,610.10198975,2.85159993,612.95397949,0.95328403,0.00445563,0.95774102,023112,DeKalb,-13,-42,-32,61,-26,-102,115,-1.79999995,-1.10000002,2.9000001,-1,-4.4000001,5.4000001,-622,-272,-320,-30,-151,-372,-99,-5.0999999,2.20000005,2.9000001,0.5,-2.5999999,2,64,65,-58,57,80,51,-67,3,-6,3,4,1.20000005,-5.0999999,-571,-249,-410,88,-97,-423,-51,-3.79999995,-5,8.80000019,3.4000001,-5.80000019,2.4000001,{D8F69722-1AC2-4FA2-9653-36B999731BC0},
752,13089021912,13089,"Census Tract 219.12, DeKalb County",3820,343,ARC 10,2826.44995117,20.25519943,2846.69995117,4.41632986,0.0316487,4.44796991,021912,DeKalb,106,99,-10,17,-2,134,-26,5,-4.9000001,-0.1,-2,6.5999999,-4.5999999,-262,-206,-155,99,-115,-250,103,-10.60000038,-1.60000002,12.19999981,-4.5999999,-11.39999962,16.10000038,339,-33,161,211,33,2,304,-6.80000019,-0.69999999,7.5,-2,-7.30000019,9.30000019,183,-140,-4,327,-84,-114,381,-12.5,-7.19999981,19.70000076,-8.60000038,-12.19999981,20.79999924,{1A85D848-49CD-40D3-A94C-F65BD85F14EB},
753,13089021910,13089,"Census Tract 219.10, DeKalb County",5240,602,ARC 10,912.06799316,1.26393998,913.33197021,1.42510998,0.00197491,1.42708004,021910,DeKalb,411,138,210,63,156,149,106,0.89999998,-1.60000002,0.80000001,4.19999981,-3.79999995,-0.30000001,64,-100,126,38,-15,-51,130,-6.0999999,4.5999999,1.5,-1.5,-4.19999981,5.80000019,351,61,132,158,105,121,125,-1.10000002,-3.5999999,4.69999981,1.29999995,-1.70000005,0.40000001,826,99,468,259,246,219,361,-6.30000019,-0.69999999,7,3.9000001,-9.80000019,5.80000019,{FFCFADED-E364-4674-AD2D-A75E8390EC73},
754,13089021604,13089,"Census Tract 216.04, DeKalb County",3084,193,ARC 10,858.45898438,1.61903,860.07800293,1.34133995,0.00252973,1.34387004,021604,DeKalb,155,47,71,37,55,-2,102,1.10000002,-2.0999999,1,2.79999995,-4.5,1.70000005,-10,-70,13,47,-49,-45,84,-5.69999981,1.60000002,4.0999999,-4,-3.5999999,7.5999999,304,-19,191,132,-4,-46,354,-4.80000019,0.30000001,4.5,-2.9000001,-8.30000019,11.19999981,449,-42,275,216,2,-93,540,-9.39999962,-0.1,9.60000038,-4.0999999,-16.39999962,20.5,{0C2F79D3-52FA-4D98-97B2-AAA17DF83263},
755,13089021504,13089,"Census Tract 215.04, DeKalb County",5115,409,ARC 10,918.69500732,9.82763004,928.52197266,1.43545997,0.0153557,1.45081997,021504,DeKalb,150,-21,74,97,33,-68,185,-3.4000001,-0.30000001,3.5999999,0.2,-5.5999999,5.4000001,-235,-194,-43,2,-104,-123,-8,-5.80000019,4.0999999,1.70000005,-2.9000001,-2.29999995,5.0999999,125,35,-33,123,-61,-134,320,0.1,-4.9000001,4.80000019,-3.79999995,-8.10000038,11.89999962,40,-180,-2,222,-132,-325,497,-9.10000038,-1.10000002,10.19999981,-6.5999999,-16,22.5,{9BD56F99-E891-4264-8C39-A88EA3F5D7E0},
756,13089021503,13089,"Census Tract 215.03, DeKalb County",4260,466,ARC 10,475.86499023,2.92227006,478.7869873,0.74353898,0.00456605,0.74810499,021503,DeKalb,-69,-107,-37,75,-51,-47,29,-5.0999999,-0.1,5.19999981,-2.29999995,-1.39999998,3.70000005,-227,-189,-33,-5,-52,-124,-51,-8.19999981,6.0999999,2.0999999,-0.69999999,-3.20000005,4,384,80,225,79,82,189,113,-1.10000002,0.30000001,0.80000001,0.80000001,3.79999995,-4.5999999,88,-216,155,149,-21,18,91,-14.39999962,6.30000019,8.10000038,-2.29999995,-0.80000001,3.0999999,{07A0A1BA-340F-461C-8834-C584D0837372},
757,13089023107,13089,"Census Tract 231.07, DeKalb County",4697,528,ARC 10,927.31298828,0,927.31298828,1.44893003,0,1.44893003,023107,DeKalb,-433,-148,-317,32,-96,-423,86,-1.79999995,-2,3.79999995,0.5,-7.69999981,7.19999981,-301,-98,-186,-17,-96,-246,41,-1.5,-0.1,1.60000002,-1.10000002,-4.9000001,6,-124,-30,-104,10,-32,-79,-13,-0.2,-1.60000002,1.79999995,-0.1,-1.20000005,1.29999995,-858,-276,-607,25,-224,-748,114,-3.5999999,-3.5999999,7.19999981,-0.80000001,-13.69999981,14.5,{1DE7D29C-7B5B-43CC-B39B-C9D24D4A754D},
758,13089023418,13089,"Census Tract 234.18, DeKalb County",20092,1855,ARC 10,12500.59960938,169.09199524,12669.70019531,19.53219986,0.26420599,19.79640007,023418,DeKalb,252,-12,27,237,14,-98,336,-1.60000002,-3.29999995,4.9000001,-0.80000001,-5,5.80000019,721,46,584,91,69,237,415,-2.29999995,2.29999995,0,-1.29999995,-1.5,2.79999995,1047,221,374,452,258,300,489,0.2,-5.30000019,5.19999981,1.20000005,-2.20000005,1.10000002,2020,255,985,780,341,439,1240,-3.70000005,-6.30000019,10.10000038,-0.89999998,-8.69999981,9.60000038,{A24C416D-6EF9-402E-ADC4-D87A65595B47},
759,13089023101,13089,"Census Tract 231.01, DeKalb County",4587,444,ARC 10,875.35601807,1.16708004,876.52301025,1.36774004,0.00182356,1.36957002,023101,DeKalb,-114,-1,-172,59,-78,-275,239,1.39999998,-5,3.5,-2.0999999,-10.10000038,12.19999981,-342,-218,-73,-51,-219,-174,51,-7,6.80000019,0.2,-7.0999999,-0.60000002,7.5999999,224,73,118,33,126,-34,132,1.29999995,-1.10000002,-0.2,4,-7.19999981,3.20000005,-232,-146,-127,41,-171,-483,422,-4.30000019,0.69999999,3.5999999,-5.0999999,-17.79999924,23,{06CA9C69-491D-4933-9B1B-ADA122038B84},
760,13089022401,13089,"Census Tract 224.01, DeKalb County",3637,352,ARC 10,662.53100586,0.459122,662.98999023,1.0352,0.00071738,1.03592002,022401,DeKalb,-190,-117,-126,53,-56,-96,-38,-2.79999995,-1,3.79999995,-1.39999998,-2,3.29999995,-84,-152,35,33,-51,-169,136,-6.80000019,4.30000019,2.4000001,-2.0999999,-7.80000019,9.89999962,131,44,45,42,-18,-26,175,0.69999999,-1.60000002,1,-1.70000005,-2.5999999,4.30000019,-143,-225,-46,128,-125,-291,273,-8.89999962,1.70000005,7.19999981,-5.0999999,-12.39999962,17.60000038,{EA71978C-413E-4973-86F2-9916C6C661F4},
761,13089020900,13089,"Census Tract 209, DeKalb County",5546,616,ARC 10,1100.91003418,0,1100.91003418,1.72017002,0,1.72017002,020900,DeKalb,-212,-78,-94,-40,-153,-374,315,-0.80000001,1.20000005,-0.40000001,-3.70000005,-9.80000019,13.5,-232,-116,-95,-21,-81,-236,85,-2.20000005,1.89999998,0.30000001,-1.29999995,-5.5999999,6.9000001,378,20,321,37,-22,-58,458,-2.5,2.9000001,-0.40000001,-3.4000001,-6.9000001,10.30000019,-66,-174,132,-24,-256,-668,858,-5.5,6,-0.5,-8.39999962,-22.29999924,30.79999924,{65236B28-9EB4-48DA-B5B6-8E21C48CD83C},
762,13089020700,13089,"Census Tract 207, DeKalb County",2256,235,ARC 10,312.56399536,0,312.56399536,0.488381,0,0.488381,020700,DeKalb,-104,-64,-13,-27,-73,-176,145,-3.5999999,4.9000001,-1.29999995,-4.4000001,-12.39999962,16.79999924,-79,-41,-22,-16,-20,-93,34,-2.4000001,3.0999999,-0.69999999,-0.2,-6.80000019,7,196,51,127,18,-40,19,217,0.80000001,-0.40000001,-0.40000001,-7.80000019,-4,11.80000019,13,-54,92,-25,-133,-250,396,-5.19999981,7.5999999,-2.4000001,-12.30000019,-23.20000076,35.5,{29EE793A-32BA-4BD7-B3AA-F534DE5EAF81},
763,13089020600,13089,"Census Tract 206, DeKalb County",2190,348,ARC 10,273.61599731,0,273.61599731,0.42752501,0,0.42752501,020600,DeKalb,194,33,156,5,-35,-18,247,-3.4000001,4.69999981,-1.29999995,-9.60000038,-11.39999962,21,-220,-82,-130,-8,-72,-133,-15,-1.39999998,0.1,1.29999995,-2,-5,7,372,47,285,40,27,127,218,-5.5,5.30000019,0.30000001,-4.80000019,-0.69999999,5.5,346,-2,311,37,-80,-24,450,-10.30000019,10.10000038,0.2,-16.5,-17,33.5,{3485F9CD-9974-4D7D-ACC8-5E458DDD5AD9},
764,13089020500,13089,"Census Tract 205, DeKalb County",3145,372,ARC 10,416.67999268,0,416.67999268,0.65106201,0,0.65106201,020500,DeKalb,40,-9,46,3,-79,-65,184,-1.70000005,1.70000005,-0.1,-6.9000001,-6.4000001,13.30000019,-117,-85,-20,-12,-57,-73,13,-4.0999999,4.0999999,0,-2.4000001,-1.89999998,4.30000019,375,65,219,91,31,-1,345,-2.20000005,-1.10000002,3.29999995,-3.0999999,-9.80000019,12.89999962,298,-29,245,82,-105,-139,542,-8,4.69999981,3.20000005,-12.39999962,-18.10000038,30.60000038,{89292813-2F21-41FA-8C44-996C851BE84B},
765,13089021410,13089,"Census Tract 214.10, DeKalb County",5586,449,ARC 10,671.7210083,4.8141098,676.53497314,1.04955995,0.00752205,1.05709004,021410,DeKalb,-262,-82,-174,-6,-122,-172,32,-1.20000005,-0.80000001,2,-5,-4.69999981,9.69999981,290,95,144,51,14,64,212,1.60000002,-2.5999999,1,-3.20000005,-4,7.19999981,169,36,76,57,-1,-73,243,-0.60000002,-1.60000002,2.20000005,-1.89999998,-8.69999981,10.60000038,197,49,46,102,-109,-181,487,-0.2,-5,5.19999981,-10.10000038,-17.29999924,27.5,{2F8C5513-B60F-4B33-8662-0E3C3CE7A377},
766,13089021216,13089,"Census Tract 212.16, DeKalb County",8057,750,ARC 10,896.7869873,0,896.7869873,1.40122998,0,1.40122998,021216,DeKalb,147,-109,140,116,88,53,6,-6,2.0999999,3.9000001,2.70000005,0.5,-3.0999999,447,57,321,69,1,-65,511,-2.5999999,1.89999998,0.69999999,-1.70000005,-6,7.69999981,1087,29,808,250,88,74,925,-6.5999999,3.5999999,3,-0.69999999,-3.9000001,4.5999999,1681,-23,1269,435,177,62,1442,-15.19999981,7.69999981,7.5,0.2,-9.39999962,9.19999981,{6C0C9C9E-BA3A-4C38-8083-5B92D30EE6DB},
767,13089021911,13089,"Census Tract 219.11, DeKalb County",2301,632,ARC 10,225.92799377,4.59492016,230.522995,0.35301301,0.00717956,0.360192,021911,DeKalb,112,42,48,22,-16,-2,130,0.80000001,-1.5,0.60000002,-3.20000005,-4.5,7.80000019,-220,-54,-122,-44,-18,-81,-121,0.69999999,0.80000001,-1.39999998,2.5999999,2.29999995,-5,-226,-45,-192,11,1,-133,-94,2.0999999,-6.0999999,3.9000001,6.0999999,-1.79999995,-4.30000019,-334,-57,-266,-11,-33,-216,-85,3.70000005,-6.80000019,3.0999999,5.5,-4,-1.5,{ECA8A99F-6CC7-40D3-82E7-18B468AABC79},
768,13089020802,13089,"Census Tract 208.02, DeKalb County",4365,491,ARC 10,691.08300781,0,691.08300781,1.07982004,0,1.07982004,020802,DeKalb,-331,-122,-154,-55,-168,-254,91,-1.5,2.5,-1,-4.9000001,-6.30000019,11.10000038,65,-106,143,28,-60,-58,183,-7.9000001,6.5,1.29999995,-4.69999981,-5.4000001,10.10000038,327,70,158,99,49,48,230,0.2,-3.20000005,3.0999999,-0.60000002,-3.70000005,4.30000019,61,-158,147,72,-179,-264,504,-9.19999981,5.80000019,3.4000001,-10.30000019,-15.30000019,25.60000038,{D7A5FE7D-05F0-47F0-9400-A0E993668564},
769,13089021416,13089,"Census Tract 214.16, DeKalb County",2409,338,ARC 10,192.16999817,0,192.16999817,0.300266,0,0.300266,021416,DeKalb,53,44,-41,50,-43,28,68,1.89999998,-5.5,3.5,-4.19999981,0.80000001,3.4000001,-204,-133,-66,-5,-39,-71,-94,-5.0999999,3.5999999,1.60000002,-0.30000001,0,0.40000001,25,-83,97,11,-38,-105,168,-8.10000038,7.4000001,0.69999999,-3.79999995,-10.19999981,13.89999962,-126,-172,-10,56,-120,-148,142,-11.30000019,5.5,5.80000019,-8.30000019,-9.39999962,17.70000076,{49F136CE-9C37-4CA8-961D-77AFC5E3F28B},
770,13089021413,13089,"Census Tract 214.13, DeKalb County",4266,451,ARC 10,238.73399353,0,238.73399353,0.37302199,0,0.37302199,021413,DeKalb,-305,-63,-218,-24,-270,-174,139,2,-2,0.1,-13.19999981,-2.29999995,15.5,-289,-121,-176,8,-53,-159,-77,-3.29999995,0,3.29999995,0.80000001,-3,2.20000005,315,44,146,125,27,155,133,-3.29999995,-3.5999999,6.9000001,-3.29999995,1.79999995,1.5,-279,-140,-248,109,-296,-178,195,-4.69999981,-5.5999999,10.30000019,-15.69999981,-3.5999999,19.20000076,{251C8197-BCC4-4E40-B9AA-13D7FC40A747},
